³¯Â¥,Y,Áö¼ö½Ã°¡,Áö¼ö°í°¡,Áö¼öÀú°¡,Áö¼öÁ¾°¡,°Å·¡·®,°Å·¡´ë±Ý,»óÀåÁÖ½Ä¼ö,½Ã°¡ÃÑ¾×,ÀÚº»±Ý,¿Ü±¹ÀÎº¸À¯ÁÖ½Ä¼ö,¿Ü±¹ÀÎº¸À¯½Ã°¡ÃÑ¾×,½Å¿ë°Å·¡Á¾¸ñ¼ö,½Å¿ë°¡´ÉÁ¾¸ñ°Å·¡·®,½Å¿ëÀÚ·áÀÏÀÚ,ÀüÃ¼Á¾¸ñ¼ö,È¸»ç¼ö,°Å·¡Çü¼ºÁ¾¸ñ¼ö,»ó½ÂÁ¾¸ñ¼ö,ÇÏ¶ôÁ¾¸ñ¼ö,º¸ÇÕÁ¾¸ñ¼ö,»óÇÑÁ¾¸ñ¼ö,ÇÏÇÑÁ¾¸ñ¼ö,¿¬ÁßÃÖ°í°¡Á¾¸ñ¼ö,¿¬ÁßÃÖÀú°¡Á¾¸ñ¼ö,25ÀÏÀÌÆò»óÈ¸Á¾¸ñ°Ç¼ö,25ÀÏÀÌÆòÇÏÈ¸Á¾¸ñ°Ç¼ö,52ÁÖ½Å°í°¡Á¾¸ñ¼ö,52ÁÖ½ÅÀú°¡Á¾¸ñ¼ö,¹è´ç ¼öÀÍÀ²
2001-07-16,ÇÏ¶ô,551.43,554.93,545.17,548.93,228143700,961640,19511294,204571886,84077969,3201785,71368693,721,232970699,20010712,896,691,853,365,404,88,21,7,0,0,28,71,8,10,0
2001-07-18,ÇÏ¶ô,550.94,551.97,539.04,540.53,275322200,1181377,19557074,202044230,84306870,3184231,70587959,721,249237948,20010713,897,692,854,168,649,41,17,14,0,0,23,76,10,17,0
2001-07-19,ÇÏ¶ô,534.13,545.74,534.13,545.74,263163900,1165193,19559283,203765411,84317916,3167743,71643796,720,241265854,20010716,897,692,854,220,602,35,12,24,0,0,18,81,7,30,0
2001-07-20,»ó½Â,540.26,541.95,534.39,537.71,275155500,1136977,19580232,200957709,84422662,3162339,70647954,720,458911897,20010718,897,692,853,247,537,72,19,4,0,0,15,84,2,26,0
2001-07-23,»ó½Â,535,538.35,522.38,524.21,265250800,995617,19580232,196094322,84422662,3151660,69252642,720,345146668,20010719,897,692,852,105,725,28,11,38,0,0,11,88,4,54,0
2001-07-24,»ó½Â,518.94,527.37,512.78,526.62,485589900,1490722,19581746,196967670,84430231,3116739,69044919,720,289337867,20010720,896,692,853,337,458,60,8,14,0,0,9,90,2,85,0
2001-07-25,»ó½Â,519.74,528.33,516.64,526.08,371429700,1173231,19583537,196670842,84439184,3105832,69234729,720,369743547,20010723,896,692,853,322,445,89,15,11,0,0,9,90,4,11,0
2001-07-26,»ó½Â,529.65,531.96,527.22,529.22,313189300,1095177,19586876,197855950,84455879,3103984,69623448,723,252211739,20010724,896,692,852,615,174,67,18,8,0,0,10,89,3,4,0
2001-07-27,»ó½Â,536.86,542.58,534.94,541.13,395951100,1322265,19576058,202105944,84450714,3100245,71111096,723,185350547,20010725,896,692,856,699,120,39,21,1,0,0,11,88,3,2,0
2001-07-30,»ó½Â,542.08,542.08,532.85,533.53,274101300,939550,19582224,199328977,84435806,3107180,70621119,723,419826404,20010726,896,692,852,236,559,60,16,5,0,0,10,89,7,1,0
2001-07-31,»ó½Â,534.84,541.55,532.55,541.55,202397700,916393,19584823,202376184,84448802,3103887,71586082,723,421123653,20010727,896,692,853,595,195,67,28,2,0,0,12,87,9,1,0
2001-08-01,»ó½Â,546.3,563.67,542,562.79,441170100,1915759,19578623,209919149,84417802,3107469,74628203,723,246965862,20010730,896,692,857,678,146,36,15,3,0,0,19,80,6,1,0
2001-08-02,ÇÏ¶ô,565.39,572.03,557.29,567.46,445704300,1950386,19578930,211705579,84419337,3106504,75507579,723,350623415,20010731,896,692,857,335,463,60,9,3,0,0,20,79,8,0,0
2001-08-03,ÇÏ¶ô,572,572,563.55,568.69,267802500,1226627,19551009,212069360,84279732,3105163,75808798,724,334368784,20010801,896,692,853,398,385,74,8,2,0,0,19,80,8,0,0
2001-08-06,ÇÏ¶ô,564.72,573.56,563.53,569.37,375431700,1256285,19551025,212314699,84279811,3101765,75690265,724,273432776,20010802,896,692,858,420,349,91,17,6,0,0,18,81,7,0,0
2001-08-07,»ó½Â,562.17,568.57,561.29,567.5,366593600,1350179,19575256,211776372,84291926,3084867,75163057,724,247552719,20010803,897,693,861,370,422,71,14,6,0,0,19,80,10,2,0
2001-08-08,»ó½Â,568.07,568.85,561.35,565.94,362125900,1202683,19576418,211230655,84297735,3081403,74999339,725,222155080,20010806,897,693,857,334,443,81,15,5,0,0,18,81,14,3,0
2001-08-09,»ó½Â,554.46,559.17,549.67,549.67,318622100,1213865,19578975,205459264,84310518,3077919,72691475,725,239133517,20010807,897,693,858,191,614,57,18,0,0,0,15,84,8,2,0
2001-08-10,»ó½Â,556.04,558.27,552,555.34,286535800,989631,19580975,207502211,84320518,3069757,73284727,725,470923015,20010808,898,693,860,530,262,69,16,0,0,0,16,83,10,0,0
2001-08-13,»ó½Â,558.48,562,552.17,562,298623700,1159257,19580979,209835768,84320539,3071537,74070252,728,463326657,20010809,898,693,864,433,348,85,31,7,0,0,23,76,14,3,0
2001-08-14,ÇÏ¶ô,565.2,577.24,564.86,577.15,539431800,2032870,19585979,215359418,84345539,3069165,76051728,728,387949984,20010810,898,693,862,539,261,66,11,7,0,0,41,58,29,5,0
2001-08-16,ÇÏ¶ô,571.19,582.8,569.53,580.95,525647000,2119644,19586616,216818727,84345857,3068980,76276057,728,332573683,20010813,898,693,863,442,357,64,28,1,0,0,38,61,38,4,0
2001-08-17,ÇÏ¶ô,582.93,585.36,577.1,580.99,437366000,1804064,19587598,216818289,84350768,3069534,76401468,728,312281242,20010814,898,693,859,349,456,57,19,5,0,0,44,55,30,5,0
2001-08-20,»ó½Â,568.88,574.16,566.42,567.09,381820700,1397102,19588163,211844903,84351330,3066244,74721640,726,480570760,20010816,898,693,860,185,626,50,19,2,0,0,36,63,14,6,0
2001-08-21,»ó½Â,571.77,572.86,561.44,568.68,356393600,1432652,19590723,212494437,84364130,3060815,74535989,726,422762346,20010817,898,693,857,457,323,83,26,5,0,0,43,56,10,3,0
2001-08-22,ÇÏ¶ô,560.53,575.3,560.53,574.87,525815700,1961556,19590723,214627539,84364130,3053316,75442320,726,382070422,20010820,898,693,862,415,379,71,12,0,0,0,43,56,25,6,0
2001-08-23,ÇÏ¶ô,578.62,580.51,568.82,570.07,482270500,1655560,19443608,209495525,83628555,3022917,71678523,726,434809903,20010821,896,693,861,293,508,63,18,3,0,0,47,52,13,5,0
2001-08-24,ÇÏ¶ô,571.97,573.19,563.9,569.31,415286200,1434009,19443820,209222623,83629614,3016611,71796487,726,417701567,20010822,896,693,857,320,464,75,13,8,0,0,52,47,10,5,0
2001-08-27,ÇÏ¶ô,577.46,585.34,574.71,578.74,478607700,1817691,19495220,212615046,83649605,3011919,73429638,726,421592397,20010823,896,693,861,512,280,72,19,7,0,0,60,39,21,5,0
2001-08-28,ÇÏ¶ô,577.75,578.62,573.1,576.51,445220200,1373603,19495220,211809489,83649605,3005823,73180051,726,649022476,20010824,896,693,860,335,438,90,22,2,0,0,73,26,10,8,0
2001-08-29,ÇÏ¶ô,569.77,570.03,563.28,565.63,468999600,1494493,19495220,207853555,83649605,2972958,72296680,726,672537943,20010827,896,693,861,117,717,29,11,9,0,0,68,31,12,11,0
2001-08-30,ÇÏ¶ô,555.98,564.36,554.47,564.36,711803700,1500939,19498026,207402349,83663637,2951001,71946343,724,374745084,20010828,896,693,860,311,505,47,29,2,0,0,66,33,5,31,0
2001-08-31,»ó½Â,552.78,554.48,542.21,545.11,720384500,1789164,19498026,200551740,83663637,2922526,69409140,724,461206946,20010829,896,693,856,109,726,24,10,11,0,0,49,50,2,41,0
2001-09-03,»ó½Â,545.02,547.63,539.17,541.83,415212200,1096549,19575326,199464747,84050137,2908165,69116919,724,736108878,20010830,896,693,857,307,485,66,27,4,0,0,41,58,5,42,0
2001-09-04,ÇÏ¶ô,543.1,558.79,540.33,558.79,499962300,1342105,19575326,205493756,84050137,2899106,71341048,724,550736754,20010831,896,693,856,612,192,54,25,10,0,0,51,48,5,32,0
2001-09-05,ÇÏ¶ô,550.43,553.61,547.88,551.91,788717000,1717258,19575326,203074181,84050137,2892461,70091543,724,452708413,20010903,896,693,858,342,464,56,12,10,0,0,43,56,8,14,0
2001-09-06,ÇÏ¶ô,552.41,559.17,551.35,552.59,588149800,1617643,19572435,203110936,84035681,2887462,70040054,722,556936422,20010904,896,693,858,569,229,64,14,4,0,0,37,62,8,6,0
2001-09-07,ÇÏ¶ô,546.79,555.51,544.73,555.08,491275400,1566113,19572583,203895736,84036419,2884757,70264352,722,578229376,20010905,896,693,857,446,336,78,14,4,0,0,38,61,9,7,0
2001-09-10,ÇÏ¶ô,547.99,551.26,545.16,550.73,595823200,1579261,19510333,199543062,83725174,2878137,69644428,722,225222561,20010906,894,692,860,355,446,63,34,2,0,0,38,61,14,11,0
2001-09-11,ÇÏ¶ô,550.9,553.61,539.72,540.57,612392900,1640561,19510333,195923505,83725174,2877795,68217427,722,974148481,20010907,894,692,851,309,485,64,27,5,0,0,36,63,20,10,0
2001-09-12,»ó½Â,490.14,499.9,474.58,475.6,242831800,1659234,19510333,172494592,83725174,2878834,60061164,721,983703245,20010910,894,692,858,15,844,2,4,621,0,0,11,88,4,182,0
2001-09-13,ÇÏ¶ô,491.61,499.25,484.49,499.25,1022942500,2729721,19510333,181058975,83725174,2873484,63506012,721,707705058,20010911,894,692,855,627,194,34,35,2,0,0,16,83,3,156,0
2001-09-14,ÇÏ¶ô,497.15,497.15,472.98,482.29,1021324700,2422541,19514266,174883897,83744836,2872646,62015162,721,629429947,20010912,894,692,858,68,767,23,10,144,0,0,13,86,6,229,0
2001-09-17,»ó½Â,475.31,476.42,464.39,468.76,732185000,1705933,19514292,169984257,83744964,2868376,60993918,722,734610961,20010913,894,692,857,69,777,13,17,231,0,0,8,91,4,316,0
2001-09-18,ÇÏ¶ô,481.45,485.12,478.24,484.93,693026500,1977300,19514292,175856323,83744964,2852509,62249700,722,585862318,20010914,894,692,859,801,47,11,140,5,0,0,10,89,7,47,0
2001-09-19,ÇÏ¶ô,484.16,491.99,480.4,486.75,783894400,1953437,19514467,176596087,83745842,2834048,61979288,721,523862668,20010917,894,692,854,593,217,44,50,4,0,0,10,89,13,9,0
2001-09-20,ÇÏ¶ô,482.79,482.79,473.5,480.27,627795000,1788445,19534600,174516846,83846450,2821696,60771451,721,492134031,20010918,894,692,850,213,573,67,26,12,0,0,9,90,8,26,0
2001-09-21,»ó½Â,466.57,472.31,463.54,472.31,564256600,1941491,19534600,171826060,83846450,2819170,59157456,722,604346287,20010919,894,692,854,300,492,62,14,18,0,0,9,90,8,59,0
2001-09-24,»ó½Â,473.75,482.19,471.91,482.19,538750900,1613790,19529193,175315704,83819415,2812835,60286968,722,400681123,20010920,893,691,853,615,197,43,48,7,0,0,13,86,8,18,0
2001-09-25,»ó½Â,491.59,491.68,470.38,472.13,640132800,1956485,19551498,171717790,83930941,2809372,59102535,722,403189528,20010921,893,691,856,242,557,59,13,11,0,0,10,89,10,12,0
2001-09-26,»ó½Â,473.41,475.8,468.48,472.85,423397700,1322559,19551896,172004487,83932927,2800645,58955201,719,376996871,20010924,893,691,854,475,302,79,22,14,0,0,10,89,7,12,0
2001-09-27,»ó½Â,467.45,472.38,464.42,472.38,453272300,1322245,19551896,171827272,83932927,2799594,58607920,717,522141402,20010925,893,691,851,501,291,61,24,10,0,0,10,89,5,14,0
2001-09-28,»ó½Â,475.56,483.21,472.71,479.68,426736300,1526524,19555379,174526435,83950343,2800215,59412440,717,750368902,20010926,893,691,846,632,156,59,16,2,0,0,12,87,7,5,0
2001-10-04,»ó½Â,498.87,501.22,494.76,500.64,547904300,1961113,19597835,182075856,83878673,2807914,62252836,717,653216450,20010927,893,691,850,739,86,26,34,6,0,0,12,87,7,4,0
2001-10-05,»ó½Â,499.8,502.11,496.66,501.92,781826300,1909292,19610665,182658223,83885088,2814477,62582079,717,618085680,20010928,893,691,851,284,507,63,21,6,0,0,13,86,8,5,0
2001-10-08,»ó½Â,497.44,501.56,493.12,496.13,687411300,1566616,19603493,180571302,83849229,2812760,61805544,717,441200071,20011004,893,691,853,250,556,49,42,0,0,0,17,82,8,3,0
2001-10-09,»ó½Â,501.02,509.21,501.02,507.61,655188900,1810527,19602247,184719282,83842995,2810437,63362494,717,566907958,20011005,893,691,860,695,126,41,34,1,0,0,19,80,8,1,0
2001-10-10,»ó½Â,503.08,505.41,500.44,503.46,474785200,1323348,19603248,183266900,83848000,2808980,62827331,717,586796884,20011008,893,691,858,353,443,65,27,2,0,0,27,72,11,0,0
2001-10-11,»ó½Â,514.84,519.56,513.87,517.05,598511100,2000090,19618948,188139060,83926500,2815489,64905815,718,343529818,20011009,893,691,857,675,138,46,43,2,0,0,30,69,13,1,0
2001-10-12,»ó½Â,526.06,526.2,510.93,516.4,628108600,1875433,19627267,187958558,83968098,2823199,65147523,718,390945100,20011010,893,691,855,386,385,86,16,5,0,0,26,73,10,0,0
2001-10-15,»ó½Â,513.55,517.47,511.29,513.99,373171800,1224565,19619153,187134000,83905526,2824165,64665016,718,422873340,20011011,892,690,856,433,360,63,32,2,0,0,30,69,17,0,0
2001-10-16,»ó½Â,514.43,522.16,514.04,521.91,419500500,1533037,19649657,190216598,83936549,2826062,65836713,718,363063122,20011012,892,690,858,554,249,59,17,3,0,0,29,70,13,0,0
2001-10-17,»ó½Â,527.81,529.54,522.37,528.29,448538700,1760492,19649657,192477340,83936549,2836488,66935850,718,632849272,20011015,892,690,857,511,280,69,20,2,0,0,31,68,17,0,0
2001-10-18,»ó½Â,522.31,526.49,519.41,524.21,387713300,1485584,19652657,191029828,83951549,2840724,66636492,718,343889857,20011016,892,690,857,274,545,39,21,6,0,0,28,71,12,1,0
2001-10-19,»ó½Â,522.93,530.08,521.42,528.04,661533600,1638193,19665639,192365068,83967538,2840732,67215793,718,399605809,20011017,892,690,854,496,277,82,37,5,0,0,32,67,10,1,0
2001-10-22,»ó½Â,532,532.12,524.32,528.7,428960700,1154211,19665639,192640226,83967538,2838899,67026634,718,328079284,20011018,892,690,862,553,245,65,41,4,0,0,78,21,15,0,0
2001-10-23,»ó½Â,533.68,538.29,530.45,530.5,466383700,1508233,19665639,193264039,83967538,2838686,67547553,716,594548278,20011019,892,690,861,373,419,71,24,4,0,0,74,25,15,0,0
2001-10-24,ÇÏ¶ô,532.63,541.96,531.46,541.49,382280600,1769393,19665652,197119358,83967602,2840818,69723763,716,313541539,20011022,892,690,863,345,450,69,17,9,0,0,87,12,7,2,0
2001-10-25,»ó½Â,542.83,545.12,539.62,542.19,640981100,1739740,19665652,197403425,83967602,2847904,69986810,715,373962033,20011023,892,690,860,355,441,68,12,8,0,0,91,8,10,1,0
2001-10-26,»ó½Â,545.15,547.25,539.91,543.41,359667300,1376693,19669638,197894709,83987529,2850929,70389717,715,304427315,20011024,890,690,857,332,444,82,13,4,0,0,88,11,6,0,0
2001-10-29,»ó½Â,548.22,550.93,544.07,547.87,412828900,1168714,19669638,199489064,83987529,2844720,71130541,715,549416817,20011025,890,690,856,346,433,82,20,2,0,0,86,13,3,0,0
2001-10-30,»ó½Â,538.99,539.93,533.2,533.87,359384600,1105124,19670638,194511240,83992529,2843244,69219334,715,421565071,20011026,890,690,857,129,692,39,9,6,0,0,85,14,1,2,0
2001-10-31,»ó½Â,530.53,537.81,529.75,537.81,592318700,1265999,19671007,196003538,83994375,2841232,69694120,715,796123190,20011029,890,690,857,477,311,70,16,6,0,0,86,13,3,3,0
2001-11-01,»ó½Â,540.63,546.12,536.2,544.09,461559900,1268184,19671007,198213413,83994375,2841684,70544313,716,369393012,20011030,890,690,852,528,243,84,13,7,0,0,85,14,7,3,0
2001-11-02,»ó½Â,547.99,554.05,547.51,550.57,855826900,2786044,19671401,200505042,83995385,2846187,71740267,716,440624897,20011031,890,690,853,401,363,90,11,3,0,0,87,12,17,3,0
2001-11-05,»ó½Â,555.62,561.62,552.89,561.62,417335100,1323472,19671414,204499762,83995449,2848263,73023764,716,393096053,20011101,890,690,853,616,171,68,15,4,0,0,86,13,0,0,0
2001-11-06,»ó½Â,567.35,569.82,565.47,565.47,493971000,1818781,19672814,205816135,84002449,2854373,73834267,711,480736789,20011102,891,690,853,504,271,81,21,2,0,0,86,13,0,0,0
2001-11-07,»ó½Â,567.03,567.94,560.88,562.03,449356400,1480565,19672814,204549497,84002449,2858420,73628670,712,761182663,20011105,890,690,854,325,471,60,28,4,0,0,86,13,0,0,0
2001-11-08,»ó½Â,564.82,574.75,564.82,573.04,531372500,1913660,19675044,208573228,84013603,2861134,75194768,712,703842855,20011106,890,690,856,498,297,62,31,2,0,0,82,16,0,0,0
2001-11-09,»ó½Â,575.1,579.19,569.71,576.75,823656700,2646827,19501691,211996199,83146835,2787837,78030281,712,820314327,20011107,885,689,855,358,431,68,25,2,0,0,82,17,0,0,0
2001-11-12,»ó½Â,581.71,584.48,575.58,584.48,743090000,2307273,19331363,214831614,82295196,2784830,78612875,712,897190837,20011108,882,688,850,571,218,64,42,2,0,0,85,14,0,0,0
2001-11-13,»ó½Â,580.87,589.64,577.19,588.83,861855200,2626745,19367235,216365325,82438556,2781938,78954631,714,756273700,20011109,882,688,853,267,511,76,17,5,0,0,82,17,0,0,0
2001-11-14,»ó½Â,595,606.68,592.89,606.68,943719600,3551300,19371621,222734288,82460486,2783586,81695959,714,662430207,20011112,882,688,852,588,210,55,16,5,0,0,85,14,0,0,0
2001-11-15,»ó½Â,602.09,612.32,600.72,606.44,803718300,2980255,19371621,222768617,82460486,2788435,81735149,714,927323192,20011113,882,688,854,346,456,53,22,3,0,0,81,18,0,0,0
2001-11-16,»ó½Â,605.71,612.53,602.83,610.88,705216700,2635272,19371623,224432008,82460487,2779061,82615889,714,870488368,20011114,882,688,849,473,324,53,22,6,0,0,81,18,0,0,0
2001-11-19,»ó½Â,610.77,630.02,610.77,626.43,973073300,3392366,19371123,230060276,82457987,2782489,84784982,714,660519689,20011115,882,688,853,596,208,50,33,10,0,0,82,17,0,0,0
2001-11-20,»ó½Â,630.97,636.06,614.19,616.33,918016900,3428724,19386317,226406877,82486861,2783517,83421594,714,723550794,20011116,882,688,851,377,432,43,34,4,0,0,82,17,0,0,0
2001-11-21,»ó½Â,609.88,621.17,609.18,615.45,709144500,2479744,19387597,226157952,82493257,2785815,83237399,714,749034193,20011119,882,688,848,396,382,72,25,4,0,0,81,18,0,0,0
2001-11-22,»ó½Â,617.82,624.56,609.81,624.56,771318700,2573409,19387713,229472014,82493837,2785095,84641532,714,737594026,20011120,882,688,851,455,321,77,15,4,0,0,83,16,0,0,0
2001-11-23,ÇÏ¶ô,627.45,647.2,627.45,645.18,802072400,3541999,19414391,237473368,82672450,2792779,87686869,714,765497828,20011121,882,688,854,495,307,54,28,3,0,0,81,18,0,0,0
2001-11-26,ÇÏ¶ô,655.08,674.56,654.87,674.56,783739500,4520888,19417415,248301657,82687571,2803211,91939388,714,680520581,20011122,882,688,854,606,205,44,66,3,0,0,81,18,0,0,0
2001-11-27,ÇÏ¶ô,674.61,680.91,661.44,670.1,807313900,4323831,19417415,246641926,82687571,2805752,91118539,714,621252601,20011123,882,688,852,300,507,46,23,4,0,0,79,20,0,0,0
2001-11-28,»ó½Â,661.98,665.07,630.76,632.02,717858500,3372263,19417415,232652280,82687571,2806232,85809430,714,763838670,20011126,882,688,851,92,742,19,12,12,0,0,74,25,0,0,0
2001-11-29,»ó½Â,624.18,641.11,616.51,628.86,650927000,3329958,19427831,231789416,82700176,2803100,84696621,714,859143568,20011127,882,688,839,493,287,60,20,3,0,0,75,24,0,0,0
2001-11-30,»ó½Â,645.63,649.4,640.23,643.89,792573500,3628247,19421588,237163763,82668959,2805226,87212269,714,864448839,20011128,882,688,840,561,208,75,20,3,0,0,77,22,0,0,0
2001-12-03,»ó½Â,643.61,654,631.87,650.66,888594800,3549602,19501081,239672620,82616592,2808478,87997265,714,758336781,20011129,882,688,843,487,304,54,29,3,0,0,76,23,0,0,0
2001-12-04,»ó½Â,648.51,656.33,642.74,649.9,897584000,3814328,19499913,239304972,82610751,2806312,88044680,714,836585681,20011130,882,688,846,326,456,65,16,6,0,0,79,20,0,0,0
2001-12-05,ÇÏ¶ô,663.48,696.06,663.48,688.31,789588200,4755358,19498102,253060750,82601695,2809777,94731866,714,644225713,20011203,880,686,841,522,256,65,21,3,0,0,79,20,0,0,0
2001-12-06,ÇÏ¶ô,707.06,715.93,678.81,686.61,869664800,5769691,19500140,252212649,82608724,2822783,94887438,715,643928599,20011204,880,686,840,321,461,58,28,0,0,0,78,21,0,0,0
2001-12-07,ÇÏ¶ô,691.37,708.15,683.62,704.5,670358700,3909194,19500185,258802349,82608951,2817537,97287277,716,537794033,20011205,880,686,839,487,299,54,20,0,0,0,79,20,0,0,0
2001-12-10,ÇÏ¶ô,701.36,702.01,665.74,668.77,669062400,3537356,19531435,245908955,82620194,2813967,91202379,717,514267970,20011206,880,686,839,225,570,45,18,2,0,0,75,24,0,0,0
2001-12-11,ÇÏ¶ô,659.76,671.68,655.65,670.08,565259400,2866918,19536660,246502571,82627863,2804118,91390401,717,552344992,20011207,881,687,840,370,404,69,19,4,0,0,73,26,0,0,0
2001-12-12,ÇÏ¶ô,667.01,683.26,658.17,681.43,539219700,2939961,19537980,250460821,82634463,2804375,93485860,717,476305635,20011210,882,687,840,379,408,57,17,5,0,0,73,26,0,0,0
2001-12-13,ÇÏ¶ô,682.47,684.31,667.95,676.59,577062500,3720494,19538620,248825255,82637658,2811594,92932738,718,511973693,20011211,882,687,840,387,396,57,21,5,0,0,70,29,0,0,0
2001-12-14,ÇÏ¶ô,666.99,676.66,660.76,665.2,498285700,2858622,19547779,244857068,82674363,2826939,91235308,718,572662678,20011212,882,687,840,401,390,51,19,4,0,0,72,27,0,0,0
2001-12-17,ÇÏ¶ô,661.29,662.08,645.87,648.28,531845100,2653356,19583507,238766184,82663218,2840236,89457472,716,597730864,20011213,882,687,842,222,573,49,22,6,0,0,67,32,0,0,0
2001-12-18,»ó½Â,655.97,662.59,639.62,643.76,600155700,2982204,19628523,236992056,82888298,2843019,89804233,716,478431154,20011214,882,687,842,207,597,40,24,7,0,0,64,35,0,0,0
2001-12-19,»ó½Â,652.91,654.63,642.65,647.05,627555400,2621794,19624758,238072206,82869475,2844637,90666410,717,339197727,20011217,882,687,841,233,561,48,18,16,0,0,54,45,0,0,0
2001-12-20,»ó½Â,649.3,666.48,642.86,664.51,503988400,2477936,19577707,244643061,82634218,2845454,93006252,719,372831028,20011218,880,686,838,544,246,50,19,7,0,0,59,40,0,0,0
2001-12-21,»ó½Â,651.9,653.93,641.7,644.71,355178200,2170060,19625138,239049862,82869736,2846660,87324807,720,548231239,20011219,881,687,840,182,616,43,3,13,0,0,53,46,0,0,0
2001-12-24,»ó½Â,647.73,655.3,642.26,646.49,390805100,1791311,19594064,239538179,82675664,2846504,87332518,720,523889876,20011220,883,688,843,337,450,60,12,15,0,0,48,51,0,0,0
2001-12-26,»ó½Â,650.23,655.2,648.84,653.87,568377500,2345848,19571519,242569813,82489953,2845839,88283829,720,495665291,20011221,884,689,850,486,325,41,24,18,0,0,52,47,0,0,0
2001-12-27,»ó½Â,650.31,672.55,646.3,668.55,541630900,2612446,19579022,246488152,82521269,2849721,90201403,719,594712208,20011224,884,689,841,422,389,34,26,10,0,0,47,52,0,0,0
2001-12-28,»ó½Â,680.22,695.96,680.22,693.7,514805300,2706145,19578295,255796287,82517635,2851051,93733624,719,725434339,20011226,884,689,842,629,169,47,19,1,0,0,48,51,0,0,0
2002-01-02,»ó½Â,698,725.06,690.36,724.95,618721600,5213506,19647822,267642494,82870665,3216417,98873864,719,602658183,20011227,884,689,842,569,219,55,47,0,0,0,49,50,0,0,0
2002-01-03,»ó½Â,726.76,735.77,722.35,727.66,752580700,4030238,19654315,268719967,82903129,3226425,99366929,719,724436887,20011228,884,689,844,362,430,53,25,3,0,0,40,59,0,0,0
