날짜,지수종가,거래량,거래대금,상장주식수,시가총액,자본금,외국인보유주식수,외국인보유시가총액,신용거래종목수,신용가능종목거래량,신용자료일자,전체종목수,회사수,거래형성종목수,상승종목수,하락종목수,보합종목수,상한종목수,하한종목수,25일이평상회종목건수,25일이평하회종목건수,52주신고가종목수,52주신저가종목수,배당 수익율
2010-06-23,1725.82,371812105.0,5010100.0,33014712.0,950774181.0,98945813.0,5350286.0,301554416.0,967.0,374067342,20100621.0,921.0,771.0,872.0,334.0,446.0,100.0,5.0,1.0,571.0,408.0,15.0,8.0,0.0
2010-06-24,1739.87,313774771.0,4445509.0,33017273.0,958495179.0,98947207.0,5351539.0,304014083.0,967.0,313712365,20100622.0,921.0,771.0,877.0,518.0,283.0,85.0,7.0,2.0,575.0,404.0,13.0,1.0,0.0
2010-06-25,1729.84,303711639.0,4700317.0,33019040.0,953099776.0,98948098.0,5347624.0,301526555.0,966.0,305678113,20100623.0,921.0,771.0,881.0,312.0,482.0,94.0,9.0,1.0,575.0,404.0,15.0,7.0,0.0
2010-06-28,1732.03,346985042.0,4035147.0,33019824.0,954273683.0,98948176.0,5346588.0,301232350.0,966.0,348276211,20100624.0,921.0,771.0,869.0,398.0,382.0,97.0,10.0,2.0,574.0,405.0,25.0,3.0,0.0
2010-06-29,1707.76,381278215.0,4962841.0,33020345.0,940920503.0,98948021.0,5346392.0,297680854.0,965.0,385588417,20100625.0,920.0,771.0,867.0,185.0,627.0,65.0,4.0,3.0,564.0,414.0,30.0,3.0,0.0
2010-06-30,1698.29,341734771.0,5402907.0,33083885.0,936499676.0,98979520.0,5343500.0,294708426.0,966.0,341954566,20100628.0,921.0,772.0,881.0,426.0,380.0,80.0,9.0,1.0,567.0,412.0,15.0,23.0,0.0
2010-07-01,1686.24,327661746.0,5830574.0,33083928.0,929552733.0,98979732.0,5317185.0,290989297.0,966.0,329789739,20100629.0,921.0,772.0,873.0,354.0,456.0,69.0,8.0,2.0,570.0,409.0,21.0,9.0,0.0
2010-07-02,1671.82,344944795.0,5546653.0,33085442.0,921964283.0,98982580.0,5316006.0,289349787.0,966.0,348834790,20100630.0,921.0,772.0,855.0,296.0,497.0,80.0,5.0,1.0,565.0,414.0,20.0,5.0,0.0
2010-07-05,1675.37,356620061.0,4188329.0,33087832.0,924209362.0,98995030.0,5334043.0,290362573.0,966.0,358318860,20100701.0,921.0,772.0,869.0,375.0,420.0,81.0,6.0,1.0,565.0,414.0,4.0,9.0,0.0
2010-07-06,1684.94,337490156.0,4913935.0,33087833.0,929643093.0,98995033.0,5325667.0,292126559.0,966.0,344805464,20100702.0,921.0,772.0,868.0,301.0,503.0,79.0,8.0,2.0,560.0,419.0,11.0,16.0,0.0
2010-07-07,1675.65,345701720.0,4631633.0,33088174.0,923980916.0,98995204.0,5318024.0,289285430.0,966.0,349159022,20100705.0,921.0,772.0,866.0,305.0,484.0,85.0,7.0,1.0,558.0,421.0,18.0,10.0,0.0
2010-07-08,1698.64,330725142.0,5115965.0,33090165.0,936618008.0,99001119.0,5320131.0,293671947.0,966.0,331052114,20100706.0,921.0,772.0,868.0,518.0,262.0,95.0,9.0,2.0,560.0,419.0,16.0,5.0,0.0
2010-07-09,1723.01,471781301.0,5582673.0,33098847.0,950204460.0,99005462.0,5326640.0,299251010.0,965.0,473261895,20100707.0,921.0,772.0,864.0,461.0,318.0,92.0,9.0,0.0,567.0,412.0,17.0,5.0,0.0
2010-07-12,1734.05,345884324.0,4677173.0,33110209.0,956636107.0,99060505.0,5334841.0,301327872.0,964.0,348164873,20100708.0,921.0,772.0,874.0,439.0,342.0,99.0,8.0,1.68,576.0,403.0,20.0,4.0,0.0
2010-07-13,1735.08,412054363.0,5669972.0,33111723.0,957189623.0,99076577.0,5339366.0,301608943.0,964.0,411754198,20100709.0,920.0,771.0,867.0,389.0,393.0,98.0,17.0,1.0,574.0,404.0,23.0,4.0,0.0
2010-07-14,1758.01,534459395.0,8079352.0,33132090.0,970078653.0,99086760.0,5355490.0,306247853.0,963.0,536489272,20100712.0,919.0,770.0,876.0,561.0,259.0,65.0,5.0,1.0,576.0,401.0,28.0,7.0,0.0
2010-07-15,1751.29,392852739.0,5571613.0,33134303.0,966531098.0,99088826.0,5363204.0,305531606.0,963.0,391373451,20100713.0,919.0,770.0,871.0,338.0,457.0,84.0,6.0,0.0,573.0,404.0,17.0,5.0,0.0
2010-07-16,1738.45,376492772.0,6033762.0,33150518.0,959402230.0,99096869.0,5366865.0,302899711.0,963.0,376931144,20100714.0,918.0,769.0,864.0,294.0,494.0,84.0,5.0,4.0,570.0,406.0,19.0,4.0,0.0
2010-07-19,1731.95,282114048.0,4550744.0,33151548.0,955706635.0,99102019.0,5362280.0,301046346.0,964.0,282608907,20100715.0,918.0,769.0,862.0,303.0,488.0,81.0,6.0,2.0,570.0,406.0,20.0,8.0,0.0
2010-07-20,1736.77,308028485.0,4875406.0,33182799.0,958707034.0,99109780.0,5358104.0,302099716.0,964.0,307120734,20100716.0,919.0,770.0,865.0,437.0,345.0,93.0,14.0,1.0,575.0,402.0,24.0,7.0,0.0
2010-07-21,1748.78,375929209.0,5856048.0,33183375.0,965400613.0,99110311.0,5357324.0,304937002.0,964.0,350857938,20100719.0,919.0,770.0,871.0,329.0,453.0,96.0,6.0,2.0,574.0,403.0,24.0,5.0,0.0
2010-07-22,1735.53,405179332.0,7179374.0,33190818.0,957878764.0,99114696.0,5357588.0,302485574.0,964.0,393736931,20100720.0,918.0,769.0,867.0,240.0,565.0,69.0,5.0,2.0,568.0,408.0,28.0,9.0,0.0
2010-07-23,1758.06,372763658.0,7037711.0,33190859.0,970315129.0,99114716.0,5364044.0,307490473.0,964.0,358763676,20100721.0,918.0,769.0,872.0,524.0,282.0,75.0,5.0,2.41,571.0,405.0,16.0,6.0,0.0
2010-07-26,1769.07,320598967.0,5166245.0,33198739.0,976682973.0,99118656.0,5370055.0,309560090.0,965.0,302261476,20100722.0,919.0,770.0,864.0,436.0,352.0,88.0,9.0,0.0,573.0,404.0,19.0,9.0,0.0
2010-07-27,1768.31,361543307.0,5845757.0,33202464.0,976606892.0,99137281.0,5379775.0,310607126.0,965.0,337733447,20100723.0,919.0,770.0,863.0,342.0,434.0,97.0,12.0,1.0,575.0,402.0,19.0,8.0,0.0
2010-07-28,1773.47,325704388.0,5262638.0,33202925.0,979522597.0,99137954.0,5379423.0,312060977.0,965.0,299345457,20100726.0,919.0,770.0,870.0,374.0,411.0,96.0,11.0,1.0,574.0,403.0,17.0,6.0,0.0
2010-07-29,1770.88,348621599.0,5440527.0,33203784.0,978094023.0,99139671.0,5392091.0,312008282.0,966.0,315846345,20100727.0,919.0,770.0,864.0,325.0,466.0,84.0,14.0,3.0,569.0,409.0,17.0,6.0,0.0
2010-07-30,1759.33,370940133.0,5341377.0,33172096.0,972819699.0,99125162.0,5392151.0,309327841.0,969.0,368076038,20100728.0,921.0,772.0,877.0,358.0,422.0,103.0,9.0,5.0,570.0,410.0,22.0,12.0,0.0
2010-08-02,1782.27,332860045.0,5819380.0,33171911.0,985548361.0,99124238.0,5392816.0,313004620.0,970.0,331307132,20100729.0,921.0,772.0,865.0,433.0,340.0,101.0,10.0,1.0,573.0,408.0,34.0,16.0,0.0
2010-08-03,1790.6,349327719.0,5613675.0,33171975.0,990211755.0,99124270.0,5396962.0,314822368.0,970.0,349005111,20100730.0,921.0,772.0,872.0,381.0,424.0,77.0,3.0,1.0,575.0,406.0,34.0,16.0,0.0
2010-08-04,1789.26,335352730.0,5785528.0,33257874.0,989622736.0,99167220.0,5395339.0,314379577.0,970.0,333158472,20100802.0,921.0,772.0,872.0,404.0,396.0,82.0,11.0,2.0,575.0,406.0,30.0,15.0,0.0
2010-08-05,1783.86,338134588.0,6250711.0,33257889.0,986327791.0,99167296.0,5391397.0,313226287.0,970.0,338069067,20100803.0,921.0,772.0,869.0,342.0,446.0,89.0,6.0,3.0,576.0,405.0,37.0,9.0,0.0
2010-08-06,1783.83,336263842.0,5690651.0,33258419.0,985995899.0,99167579.0,5391002.0,312742229.0,970.0,337325648,20100804.0,921.0,772.0,869.0,402.0,385.0,91.0,10.0,2.0,578.0,403.0,21.0,9.0,0.0
2010-08-09,1790.17,290699276.0,4133761.0,33258989.0,989373643.0,99168243.0,5393378.0,313722157.0,970.0,288251180,20100805.0,921.0,772.0,876.0,460.0,328.0,100.0,14.0,1.0,582.0,399.0,21.0,3.0,0.0
2010-08-10,1781.13,301058779.0,4965797.0,33578989.0,984549718.0,99328243.0,5400010.0,311766936.0,970.0,301539866,20100806.0,921.0,772.0,880.0,328.0,469.0,95.0,17.0,3.0,586.0,395.0,16.0,3.0,0.0
2010-08-11,1758.19,380356000.0,5459258.0,33579356.0,972024641.0,99328962.0,5399553.0,308253830.0,970.0,385781506,20100809.0,921.0,772.0,881.0,235.0,578.0,73.0,20.0,5.0,571.0,410.0,17.0,4.0,0.0
2010-08-12,1721.75,359758532.0,5414134.0,33596348.0,952197657.0,99338053.0,5393561.0,300863375.0,971.0,359507756,20100810.0,922.0,773.0,879.0,211.0,608.0,72.0,15.0,6.0,564.0,418.0,10.0,18.0,0.0
2010-08-13,1746.24,278599861.0,4474350.0,33598382.0,965901860.0,99339217.0,5388360.0,304467062.0,971.0,281325486,20100811.0,922.0,773.0,878.0,548.0,259.0,77.0,10.0,8.0,572.0,410.0,12.0,12.0,0.0
2010-08-16,1743.31,314462426.0,4185652.0,33608218.0,964390896.0,99388400.0,5375591.0,303207681.0,971.0,316162340,20100812.0,922.0,773.0,869.0,327.0,467.0,86.0,13.0,6.0,574.0,408.0,10.0,22.0,0.0
2010-08-17,1755.03,426996811.0,4547668.0,33608218.0,970695392.0,99388400.0,5374526.0,304629910.0,970.0,425724532,20100813.0,922.0,773.0,868.0,411.0,382.0,85.0,8.0,8.0,574.0,408.0,9.0,11.0,0.0
2010-08-18,1761.99,371484634.0,5021971.0,33608229.0,974584811.0,99388405.0,5377276.0,305735115.0,970.0,364617884,20100816.0,922.0,773.0,877.0,404.0,395.0,83.0,4.0,2.0,569.0,413.0,18.0,12.0,0.0
2010-08-19,1779.64,344946462.0,5249783.0,33609364.0,984223077.0,99389352.0,5380455.0,309880559.0,971.0,346018261,20100817.0,922.0,773.0,881.0,454.0,351.0,85.0,14.0,2.73,574.0,408.0,25.0,7.0,0.0
2010-08-20,1775.54,362003802.0,5128307.0,33609364.0,981855146.0,99389353.0,5378117.0,308928182.0,971.0,363493052,20100818.0,922.0,773.0,875.0,378.0,408.0,100.0,6.0,5.0,577.0,405.0,30.0,14.0,0.0
2010-08-23,1767.71,330334820.0,5313811.0,33609364.0,977559262.0,99389353.0,5376342.0,307735556.0,971.0,327288699,20100819.0,922.0,773.0,879.0,357.0,437.0,92.0,7.0,1.0,576.0,406.0,40.0,12.0,0.0
2010-08-24,1760.53,401705248.0,5154349.0,33619364.0,973681852.0,99394353.0,5392075.0,307174521.0,971.0,403272332,20100820.0,922.0,773.0,884.0,294.0,503.0,99.0,6.0,3.44,571.0,411.0,27.0,14.0,0.0
2010-08-25,1734.79,346277912.0,4777175.0,33619366.0,959346031.0,99394354.0,5389414.0,302900241.0,971.0,348176692,20100823.0,922.0,773.0,880.0,211.0,612.0,63.0,15.0,3.0,570.0,412.0,17.0,18.0,0.0
2010-08-26,1729.76,303049046.0,4639292.0,33624618.0,956639479.0,99397216.0,5385098.0,302264428.0,971.0,304275228,20100824.0,922.0,773.0,874.0,303.0,501.0,78.0,10.0,2.0,564.0,418.0,14.0,18.0,0.0
2010-08-27,1729.56,245580623.0,4090190.0,33624862.0,956732482.0,99397450.0,5383593.0,301959032.0,971.0,249736962,20100825.0,922.0,773.0,877.0,329.0,468.0,87.0,16.0,2.0,564.0,418.0,13.0,27.0,0.0
2010-08-30,1760.13,247357868.0,3958870.0,33624862.0,973315157.0,99397450.0,5382149.0,307195471.0,971.0,250000684,20100826.0,922.0,773.0,878.0,615.0,189.0,83.0,22.0,2.0,574.0,408.0,16.0,7.0,0.0
2010-08-31,1742.75,289492169.0,5079126.0,33623862.0,963954317.0,99397450.0,5380625.0,303797860.0,971.0,294427080,20100827.0,922.0,773.0,873.0,349.0,453.0,80.0,30.0,1.13,574.0,408.0,31.0,18.0,0.0
2010-09-01,1764.69,305272514.0,5867851.0,33626333.0,976057545.0,99404767.0,5378701.0,306977739.0,971.0,308499695,20100830.0,922.0,773.0,876.0,518.0,295.0,80.0,9.0,11.0,575.0,407.0,50.0,7.0,0.0
2010-09-02,1775.73,292783614.0,5685857.0,33626552.0,982044933.0,99410858.0,5379093.0,308137876.0,971.0,297549032,20100831.0,922.0,773.0,886.0,498.0,313.0,84.0,17.0,4.0,581.0,401.0,55.0,4.0,0.0
2010-09-03,1780.02,312016279.0,6057612.0,33626598.0,984214267.0,99410926.0,5383047.0,308984370.0,971.0,314996159,20100901.0,922.0,773.0,888.0,436.0,349.0,109.0,23.0,3.0,583.0,399.0,52.0,10.0,0.0
2010-09-06,1792.42,328107204.0,5458249.0,33626598.0,990985527.0,99410926.0,5387253.0,311869333.0,971.0,329373265,20100902.0,922.0,773.0,883.0,438.0,351.0,104.0,31.0,2.0,586.0,396.0,40.0,5.0,0.0
2010-09-07,1787.74,316855694.0,4837178.0,33641429.0,988452926.0,99416735.0,5387673.0,312143130.0,971.0,318641215,20100903.0,922.0,773.0,884.0,328.0,459.0,102.0,30.0,2.0,586.0,396.0,35.0,7.0,0.0
2010-09-08,1779.22,322530855.0,5004817.0,33663514.0,983842645.0,99527136.0,5388087.0,309895347.0,971.0,331211983,20100906.0,922.0,773.0,881.0,291.0,522.0,77.0,6.0,29.0,579.0,403.0,42.0,11.0,0.0
2010-09-09,1784.36,367865036.0,6096389.0,33685908.0,986752396.0,99551106.0,5383637.0,309867100.0,972.0,374409424,20100907.0,923.0,774.0,876.0,407.0,401.0,82.0,9.0,19.0,578.0,405.0,34.0,13.0,0.0
2010-09-10,1802.58,340652066.0,5591152.0,33685985.0,996742659.0,99551489.0,5396329.0,313644986.0,972.0,347540447,20100908.0,923.0,774.0,889.0,551.0,271.0,77.0,17.0,5.0,583.0,400.0,50.0,13.0,0.0
2010-09-13,1818.86,386840183.0,6867751.0,33697985.0,1007184438.0,99611489.0,5406932.0,317450257.0,973.0,389607332,20100909.0,924.0,775.0,878.0,424.0,388.0,81.0,14.0,6.0,585.0,399.0,62.0,11.0,0.0
2010-09-14,1815.25,387030239.0,6878189.0,33698206.0,1005131074.0,99611600.0,5414145.0,317852629.0,973.0,388939121,20100910.0,924.0,775.0,891.0,311.0,505.0,80.0,6.0,5.0,579.0,405.0,51.0,12.0,0.0
2010-09-15,1823.88,338940273.0,6657851.0,33698234.0,1009852827.0,99611614.0,5422770.0,319447071.0,973.0,338629029,20100913.0,924.0,775.0,885.0,421.0,395.0,79.0,10.0,2.0,580.0,404.0,38.0,5.0,0.0
2010-09-16,1811.85,336254446.0,5965157.0,33746237.0,1003367461.0,99637048.0,5426731.0,317363101.0,974.0,337782441,20100914.0,925.0,776.0,882.0,383.0,423.0,86.0,10.0,5.0,584.0,401.0,26.0,4.0,0.0
2010-09-17,1827.35,317383590.0,6832277.0,33748230.0,1011958351.0,99638045.0,5432703.0,320460910.0,975.0,319439831,20100915.0,925.0,776.0,880.0,462.0,356.0,75.0,5.0,2.0,587.0,399.0,23.0,6.0,0.0
2010-09-20,1832.63,242696235.0,4218241.0,33749848.0,1015036288.0,99638853.0,5431668.0,321825207.0,975.0,242855146,20100916.0,925.0,776.0,884.0,445.0,356.0,92.0,6.0,1.0,586.0,400.0,31.0,7.0,0.0
2010-09-24,1846.6,274232964.0,5673686.0,33749848.0,1022718443.0,99638853.0,5434539.0,323714289.0,975.0,273966148,20100917.0,925.0,776.0,876.0,482.0,296.0,105.0,5.0,4.0,586.0,400.0,53.0,5.0,0.0
2010-09-27,1860.83,383633959.0,7005346.0,33766501.0,1030492517.0,99654845.0,5439120.0,325007270.0,975.0,377759797,20100920.0,925.0,776.0,893.0,470.0,342.0,84.0,9.0,2.0,589.0,397.0,77.0,6.0,0.0
2010-09-28,1855.97,357137614.0,6445292.0,33774001.0,1028220093.0,99692342.0,5441635.0,323417897.0,976.0,349125328,20100924.0,926.0,777.0,886.0,372.0,433.0,90.0,10.0,3.0,589.0,398.0,64.0,8.0,0.0
2010-09-29,1866.45,359927800.0,7338218.0,33774021.0,1034041887.0,99692439.0,5442107.0,326102403.0,976.0,355063280,20100927.0,926.0,777.0,886.0,477.0,331.0,87.0,6.0,4.97,592.0,395.0,64.0,9.0,0.0
2010-09-30,1872.81,353547050.0,6297980.0,33774021.0,1037666712.0,99692439.0,5447511.0,327470169.0,976.0,349537806,20100928.0,926.0,777.0,890.0,474.0,352.0,75.0,9.0,2.0,594.0,393.0,50.0,5.0,0.0
2010-10-01,1876.73,366196792.0,6920430.0,33774026.0,1040141242.0,99692468.0,5451188.0,329836297.0,977.0,356604272,20100929.0,926.0,777.0,880.0,448.0,356.0,93.0,7.0,1.0,593.0,395.0,55.0,7.0,0.0
2010-10-04,1879.29,392496866.0,7256261.0,33774077.0,1041862613.0,99692493.0,5458649.0,331763362.0,977.0,381944529,20100930.0,926.0,777.0,892.0,402.0,414.0,83.0,8.0,2.94,598.0,390.0,60.0,7.0,0.0
2010-10-05,1878.94,342730367.0,6442690.0,33779670.0,1041756503.0,99694769.0,5463652.0,332541778.0,977.0,340943124,20101001.0,926.0,777.0,899.0,422.0,392.0,91.0,8.0,3.0,600.0,388.0,24.0,3.0,0.0
2010-10-06,1903.95,392055123.0,7703166.0,33784828.0,1055780889.0,99697347.0,5477895.0,337510722.0,977.0,388184988,20101004.0,926.0,777.0,894.0,546.0,285.0,74.0,6.0,0.0,604.0,384.0,72.0,8.0,0.0
2010-10-07,1900.85,398964671.0,7624706.0,33785082.0,1053858434.0,99698449.0,5484341.0,335870382.0,977.0,395169718,20101005.0,926.0,777.0,892.0,405.0,412.0,83.0,14.0,1.0,602.0,386.0,73.0,5.0,0.0
2010-10-08,1897.07,374067734.0,7124179.0,33788339.0,1051643396.0,99714731.0,5488094.0,334917059.0,977.0,350033567,20101006.0,926.0,777.0,885.0,426.0,380.0,88.0,15.0,1.0,606.0,382.0,46.0,5.0,0.0
2010-10-11,1889.91,341187727.0,6186663.0,33788647.0,1047546037.0,99714950.0,5492940.0,334258573.0,977.0,337896056,20101007.0,926.0,777.0,883.0,386.0,443.0,64.0,7.0,5.0,609.0,379.0,53.0,3.0,0.0
2010-10-12,1868.04,315469750.0,5929050.0,33788870.0,1035226801.0,99715077.0,5491619.0,329768484.0,977.0,318023651,20101008.0,926.0,777.0,892.0,270.0,563.0,63.0,14.0,1.0,601.0,387.0,30.0,7.0,0.0
2010-10-13,1876.15,318752020.0,6036499.0,33788892.0,1039771676.0,99715088.0,5495675.0,330166952.0,976.0,315245653,20101011.0,926.0,777.0,887.0,540.0,283.0,69.0,8.0,2.29,609.0,379.0,44.0,4.0,0.0
2010-10-14,1899.76,375103516.0,7577576.0,33791960.0,1053019792.0,99717325.0,5499386.0,334107054.0,976.0,378547070,20101012.0,926.0,777.0,886.0,551.0,275.0,68.0,5.0,1.0,617.0,371.0,63.0,6.0,0.0
2010-10-15,1902.29,369334365.0,6382288.0,33790837.0,1054615809.0,99697727.0,5503558.0,334596103.0,976.0,370594891,20101013.0,925.0,776.0,888.0,484.0,329.0,80.0,6.0,1.0,619.0,368.0,52.0,1.0,0.0
2010-10-18,1875.42,372185689.0,5673425.0,33855870.0,1040034795.0,99860244.0,5505586.0,329495543.0,977.0,376735341,20101014.0,925.0,776.0,891.0,428.0,408.0,63.0,14.0,0.55,615.0,373.0,65.0,5.0,0.0
2010-10-19,1857.32,426766263.0,5789406.0,33856120.0,1030249139.0,99861494.0,5504543.0,326351828.0,977.0,432421407,20101015.0,925.0,776.0,889.0,309.0,504.0,83.0,10.0,4.89,615.0,373.0,42.0,3.0,0.0
2010-10-20,1870.44,367889900.0,5941455.0,33858090.0,1037656259.0,99866417.0,5498694.0,328537602.0,977.0,368786820,20101018.0,925.0,776.0,885.0,511.0,317.0,70.0,7.0,1.0,615.0,373.0,38.0,5.0,0.0
2010-10-21,1874.69,414874068.0,7202137.0,33865598.0,1040401039.0,99887340.0,5493708.0,329693275.0,976.0,419481581,20101019.0,925.0,776.0,888.0,387.0,438.0,66.0,7.0,1.0,616.0,372.0,55.0,4.0,0.0
2010-10-22,1897.31,348415590.0,5958618.0,33867703.0,1052924511.0,99892865.0,5501066.0,334431474.0,976.0,351973120,20101020.0,925.0,776.0,895.0,487.0,337.0,76.0,9.0,5.0,622.0,366.0,60.0,6.0,0.0
2010-10-25,1915.71,408170416.0,6625331.0,33867199.0,1063076227.0,99890343.0,5508953.0,337474190.0,976.0,411653989,20101021.0,924.0,775.0,889.0,521.0,323.0,57.0,14.0,3.0,625.0,362.0,96.0,5.0,0.0
2010-10-26,1919.41,351859288.0,6579873.0,33872451.0,1065165723.0,99895343.0,5513072.0,337758787.0,976.0,351873126,20101022.0,924.0,775.0,894.0,464.0,359.0,77.0,16.0,7.17,626.0,361.0,94.0,7.0,0.0
2010-10-27,1909.54,392948622.0,6836415.0,33872629.0,1059605447.0,99895432.0,5515444.0,335735828.0,976.0,393842909,20101025.0,924.0,775.0,891.0,372.0,462.0,64.0,6.0,5.8,627.0,360.0,84.0,7.0,0.0
2010-10-28,1907.87,348382742.0,5599971.0,33873321.0,1058786941.0,99897525.0,5517429.0,335767045.0,976.0,349838527,20101026.0,924.0,775.0,886.0,347.0,463.0,82.0,11.0,1.0,628.0,359.0,45.0,6.0,0.0
2010-10-29,1882.95,375835458.0,6067064.0,33873321.0,1045085747.0,99897525.0,5512819.0,331024268.0,976.0,367356447,20101027.0,924.0,775.0,891.0,242.0,590.0,66.0,9.0,4.0,618.0,369.0,43.0,4.0,0.0
2010-11-01,1914.74,343303111.0,6074095.0,33873321.0,1062600383.0,99897525.0,5509578.0,336597378.0,976.0,339815726,20101028.0,924.0,775.0,891.0,486.0,352.0,58.0,11.0,1.0,625.0,362.0,58.0,2.0,0.0
2010-11-02,1918.04,340827279.0,6498418.0,33845049.0,1064288619.0,99622781.0,5501403.0,337080906.0,977.0,341158478,20101029.0,925.0,776.0,887.0,363.0,475.0,54.0,19.0,1.0,625.0,363.0,76.0,5.0,0.0
2010-11-03,1935.97,358979608.0,6831168.0,33856071.0,1074183559.0,99628292.0,5501256.0,339947871.0,977.0,364077770,20101101.0,925.0,776.0,894.0,534.0,301.0,63.0,21.0,1.0,630.0,358.0,94.0,7.0,0.0
2010-11-04,1942.5,324776072.0,6432446.0,33856616.0,1078243937.0,99630214.0,5507944.0,342518887.0,977.0,320540126,20101102.0,925.0,776.0,885.0,367.0,447.0,77.0,11.0,9.0,628.0,360.0,74.0,5.0,0.0
2010-11-05,1938.96,401398343.0,7966855.0,33857551.0,1076478510.0,99630847.0,5514814.0,343629957.0,977.0,395576573,20101103.0,925.0,776.0,885.0,336.0,482.0,70.0,16.0,3.0,630.0,358.0,64.0,8.0,0.0
2010-11-08,1942.41,312653947.0,5493256.0,33857574.0,1078390143.0,99630966.0,5516875.0,344339224.0,977.0,307740811,20101104.0,925.0,776.0,887.0,401.0,440.0,51.0,12.0,6.0,628.0,360.0,28.0,5.0,0.0
2010-11-09,1947.46,298818756.0,6179718.0,33857612.0,1080933517.0,99631155.0,5517637.0,344496324.0,977.0,295480264,20101105.0,925.0,776.0,886.0,400.0,413.0,79.0,8.0,4.0,626.0,362.0,35.0,2.0,0.0
2010-11-10,1967.85,366012615.0,6620584.0,33859666.0,1092411837.0,99641182.0,5520607.0,349113092.0,978.0,364000761,20101108.0,926.0,777.0,890.0,423.0,394.0,77.0,10.0,1.0,623.0,366.0,54.0,8.0,0.0
2010-11-11,1914.73,373175277.0,9622796.0,33860617.0,1063573102.0,99645558.0,5494142.0,337170568.0,978.0,377418040,20101109.0,926.0,777.0,891.0,230.0,589.0,78.0,5.0,1.0,626.0,363.0,53.0,11.0,0.0
2010-11-12,1913.12,465469038.0,9459309.0,33875647.0,1062551918.0,99661323.0,5494851.0,339602138.0,978.0,472771082,20101110.0,926.0,777.0,887.0,172.0,685.0,40.0,7.0,5.0,615.0,374.0,19.0,14.0,0.0
2010-11-15,1913.81,303804846.0,6156939.0,33880501.0,1063057803.0,99663750.0,5495380.0,341544015.0,978.0,305032438,20101111.0,926.0,777.0,893.0,297.0,535.0,62.0,11.0,8.0,610.0,379.0,16.0,14.0,0.0
2010-11-16,1899.13,336328434.0,7041556.0,33780326.0,1055199128.0,99613663.0,5496141.0,340488920.0,978.0,344687546,20101112.0,926.0,777.0,890.0,260.0,568.0,68.0,4.0,11.0,606.0,383.0,9.0,22.0,0.0
2010-11-17,1897.11,293291774.0,5852088.0,33786588.0,1054090202.0,99616794.0,5492081.0,339109390.0,978.0,295795017,20101115.0,926.0,777.0,892.0,392.0,425.0,84.0,13.0,2.0,602.0,387.0,7.0,29.0,0.0
2010-11-18,1927.86,271424997.0,5730263.0,33787654.0,1071012988.0,99621567.0,5490170.0,343597673.0,978.0,280670451,20101116.0,926.0,777.0,896.0,685.0,156.0,62.0,13.0,4.0,606.0,383.0,22.0,4.0,0.0
2010-11-19,1940.96,292690696.0,6090464.0,33787152.0,1078548325.0,99621607.0,5493462.0,346425346.0,978.0,293369107,20101117.0,926.0,777.0,899.0,407.0,394.0,100.0,10.0,1.0,606.0,383.0,31.0,6.0,0.0
2010-11-22,1944.34,330549816.0,7475441.0,33838090.0,1080704923.0,99874080.0,5495105.0,347585433.0,978.0,335235283,20101118.0,926.0,777.0,882.0,374.0,424.0,90.0,7.0,3.0,608.0,381.0,30.0,6.0,0.0
2010-11-23,1928.94,377789625.0,7441082.0,33843891.0,1072265418.0,99900388.0,5505446.0,345198397.0,978.0,375774828,20101119.0,926.0,777.0,887.0,222.0,606.0,68.0,8.0,1.0,602.0,387.0,17.0,4.0,0.0
2010-11-24,1925.98,451503241.0,8125499.0,33445313.0,1070708265.0,97907295.0,5489509.0,346218664.0,978.0,459312881,20101122.0,926.0,777.0,888.0,175.0,680.0,41.0,8.0,1.11,601.0,388.0,12.0,52.0,0.0
2010-11-25,1927.68,323352076.0,5732687.0,33446323.0,1071596123.0,97912041.0,5484992.0,346212835.0,977.0,326389911,20101123.0,926.0,777.0,888.0,504.0,303.0,86.0,16.0,4.88,607.0,382.0,20.0,2.0,0.0
2010-11-26,1901.8,459214431.0,5826764.0,33443082.0,1057348299.0,97895834.0,5486743.0,342414529.0,976.0,463210802,20101124.0,926.0,777.0,888.0,114.0,731.0,45.0,5.0,3.0,600.0,389.0,21.0,12.0,0.0
2010-11-29,1895.54,299800697.0,4611454.0,33439866.0,1053688675.0,97879756.0,5484429.0,341518497.0,976.0,304172305,20101125.0,925.0,776.0,884.0,352.0,461.0,79.0,2.0,9.0,599.0,389.0,9.0,16.0,0.0
2010-11-30,1904.63,443687752.0,6207086.0,33479301.0,1058643583.0,97880348.0,5484385.0,341777010.0,977.0,450797471,20101126.0,926.0,777.0,881.0,553.0,253.0,83.0,10.0,1.0,601.0,388.0,9.0,8.0,0.0
2010-12-01,1929.32,339156507.0,5030412.0,33486811.0,1072337266.0,97916278.0,5483969.0,345925713.0,976.0,342968620,20101129.0,927.0,777.0,885.0,569.0,263.0,60.0,10.0,0.86,601.0,389.0,13.0,4.0,0.0
2010-12-02,1950.26,439005086.0,5924099.0,33487019.0,1084473621.0,97917048.0,5485729.0,351177128.0,976.0,441654746,20101130.0,927.0,777.0,895.0,541.0,275.0,87.0,4.0,2.4,602.0,388.0,23.0,2.0,0.0
