k_a_5,ICT설비투자지수(원지수),ISM비제조업지수[미국],ISM제조업지수[미국],OECD경기선행지수[미국],OECD경기선행지수[한국],개인소득/M2[미국],개인소비지출(PCE),건설기성액(실질)(십억원)(동행),건설수주액(실질)(십억원)(선행),경기동행지수[미국],경기선행지수[미국],광공업생산지수,구인구직비율(%)(선행),기계류내수출하지수(선박제외)(2015=100)(선행),도시가계소비지출(실질)(천원)(후행),동행종합지수(2015=100),동행지수 순환변동치,무역수지,미국 정책금리(Federal Fund Rate_Policy),비농림어업취업자수(천명)(동행),비농업부문고용자수[미국],생산자물가[중국],생산자제품재고지수(2015=100)(후행),생산자제품재고지수(원지수),서비스업생산지수,선행종합지수(2015=100),선행지수 순환변동치,설비투자 총지수(계절조정),설비투자총지수(불변),소매판매(SA),소매판매(소비재상품)[중국],소매판매[Euro-Zone],소매판매액지수(2015=100)(동행),소비자물가(전체)[중국],소비자물가[Euro-Zone],소비자신뢰지수(컨퍼런스보드)[미국],소비재수입액(실질)(백만불)(후행),수입국(중국),수입액,수출국(중국),수출액,시카고PMI지수[미국],식료품및에너지제외소비자물가지수(식료품및에너지제외),실업률(NSA)[미국],외환보유액,재고율[미국],제조업내수출하지수(원지수),제조업생산-제조업,제조업생산출하-제조업,코스피지수(1980.1.4=100)(선행),필라델피아연준지수[미국],후행종합지수(2015=100)
523.22,91.2,50.7,43.1,98.4,97,1.781938709,6987.86,6276.5,4426.2,98.5,88.3,55.3,53.2,69.6,2043,58,99.2,1173,5,19124.5,132588,89.59,67.1,29.6,69.7,59.9,96.8,88,97.4,57.98,2876.1,94.52,69.3,100.8,91.12,116.87,1660.8,113597090,12951886,84803208,14124891,35.16,78.646,4.5,87832.34429,1.44,75.508,54.622,59.149,574.1,-20.3,55.2
515.2,91.2,50.7,43.1,98.4,97,1.781938709,6987.86,6276.5,4426.2,98.5,88.3,55.3,53.2,69.6,2043,58,99.2,1173,5,19124.5,132588,89.59,67.1,29.6,69.7,59.9,96.8,88,97.4,57.98,2876.1,94.52,69.3,100.8,91.12,116.87,1660.8,113597090,12951886,84803208,14124891,35.16,78.646,4.5,87832.34429,1.44,75.508,54.622,59.149,574.1,-20.3,55.2
503.26,91.2,50.7,43.1,98.4,97,1.781938709,6987.86,6276.5,4426.2,98.5,88.3,55.3,53.2,69.6,2043,58,99.2,1173,5,19124.5,132588,89.59,67.1,29.6,69.7,59.9,96.8,88,97.4,57.98,2876.1,94.52,69.3,100.8,91.12,116.87,1660.8,113597090,12951886,84803208,14124891,35.16,78.646,4.5,87832.34429,1.44,75.508,54.622,59.149,574.1,-20.3,55.2
493.69,91.2,50.7,43.1,98.4,97,1.781938709,6987.86,6276.5,4426.2,98.5,88.3,55.3,53.2,69.6,2043,58,99.2,1173,5,19124.5,132588,89.59,67.1,29.6,69.7,59.9,96.8,88,97.4,57.98,2876.1,94.52,69.3,100.8,91.12,116.87,1660.8,113597090,12951886,84803208,14124891,35.16,78.646,4.5,87832.34429,1.44,75.508,54.622,59.149,574.1,-20.3,55.2
506.22,91.2,50.7,43.1,98.4,97,1.781938709,6987.86,6276.5,4426.2,98.5,88.3,55.3,53.2,69.6,2043,58,99.2,1173,5,19124.5,132588,89.59,67.1,29.6,69.7,59.9,96.8,88,97.4,57.98,2876.1,94.52,69.3,100.8,91.12,116.87,1660.8,113597090,12951886,84803208,14124891,35.16,78.646,4.5,87832.34429,1.44,75.508,54.622,59.149,574.1,-20.3,55.2
497.46,91.2,50.7,43.1,98.4,97,1.781938709,6987.86,6276.5,4426.2,98.5,88.3,55.3,53.2,69.6,2043,58,99.2,1173,5,19124.5,132588,89.59,67.1,29.6,69.7,59.9,96.8,88,97.4,57.98,2876.1,94.52,69.3,100.8,91.12,116.87,1660.8,113597090,12951886,84803208,14124891,35.16,78.646,4.5,87832.34429,1.44,75.508,54.622,59.149,574.1,-20.3,55.2
491.21,95,48.3,42.7,98.3,96.9,1.758718049,7001.19,6395.9,4311.6,98.2,87.5,53.8,55.3,71.4,2054.8,58.3,99,908.9,4.5,19200.7,132307,89.45,67.4,31,69.2,60.4,96.9,87.3,91.6,57.68,2820.9,94.44,70.2,101.6,91.71,109.86,1676.9,109164490,11212192,147792340,12121110,39.37,78.875,4.2,88134.19429,1.45,75.652,53.426,57.468,555.9,-10.5,55.6
507.53,95,48.3,42.7,98.3,96.9,1.758718049,7001.19,6395.9,4311.6,98.2,87.5,53.8,55.3,71.4,2054.8,58.3,99,908.9,4.5,19200.7,132307,89.45,67.4,31,69.2,60.4,96.9,87.3,91.6,57.68,2820.9,94.44,70.2,101.6,91.71,109.86,1676.9,109164490,11212192,147792340,12121110,39.37,78.875,4.2,88134.19429,1.45,75.652,53.426,57.468,555.9,-10.5,55.6
514.21,95,48.3,42.7,98.3,96.9,1.758718049,7001.19,6395.9,4311.6,98.2,87.5,53.8,55.3,71.4,2054.8,58.3,99,908.9,4.5,19200.7,132307,89.45,67.4,31,69.2,60.4,96.9,87.3,91.6,57.68,2820.9,94.44,70.2,101.6,91.71,109.86,1676.9,109164490,11212192,147792340,12121110,39.37,78.875,4.2,88134.19429,1.45,75.652,53.426,57.468,555.9,-10.5,55.6
516.1,95,48.3,42.7,98.3,96.9,1.758718049,7001.19,6395.9,4311.6,98.2,87.5,53.8,55.3,71.4,2054.8,58.3,99,908.9,4.5,19200.7,132307,89.45,67.4,31,69.2,60.4,96.9,87.3,91.6,57.68,2820.9,94.44,70.2,101.6,91.71,109.86,1676.9,109164490,11212192,147792340,12121110,39.37,78.875,4.2,88134.19429,1.45,75.652,53.426,57.468,555.9,-10.5,55.6
508.35,95,48.3,42.7,98.3,96.9,1.758718049,7001.19,6395.9,4311.6,98.2,87.5,53.8,55.3,71.4,2054.8,58.3,99,908.9,4.5,19200.7,132307,89.45,67.4,31,69.2,60.4,96.9,87.3,91.6,57.68,2820.9,94.44,70.2,101.6,91.71,109.86,1676.9,109164490,11212192,147792340,12121110,39.37,78.875,4.2,88134.19429,1.45,75.652,53.426,57.468,555.9,-10.5,55.6
513.97,95,48.3,42.7,98.3,96.9,1.758718049,7001.19,6395.9,4311.6,98.2,87.5,53.8,55.3,71.4,2054.8,58.3,99,908.9,4.5,19200.7,132307,89.45,67.4,31,69.2,60.4,96.9,87.3,91.6,57.68,2820.9,94.44,70.2,101.6,91.71,109.86,1676.9,109164490,11212192,147792340,12121110,39.37,78.875,4.2,88134.19429,1.45,75.652,53.426,57.468,555.9,-10.5,55.6
540,95,48.3,42.7,98.3,96.9,1.758718049,7001.19,6395.9,4311.6,98.2,87.5,53.8,55.3,71.4,2054.8,58.3,99,908.9,4.5,19200.7,132307,89.45,67.4,31,69.2,60.4,96.9,87.3,91.6,57.68,2820.9,94.44,70.2,101.6,91.71,109.86,1676.9,109164490,11212192,147792340,12121110,39.37,78.875,4.2,88134.19429,1.45,75.652,53.426,57.468,555.9,-10.5,55.6
563.31,95,48.3,42.7,98.3,96.9,1.758718049,7001.19,6395.9,4311.6,98.2,87.5,53.8,55.3,71.4,2054.8,58.3,99,908.9,4.5,19200.7,132307,89.45,67.4,31,69.2,60.4,96.9,87.3,91.6,57.68,2820.9,94.44,70.2,101.6,91.71,109.86,1676.9,109164490,11212192,147792340,12121110,39.37,78.875,4.2,88134.19429,1.45,75.652,53.426,57.468,555.9,-10.5,55.6
556.29,95,48.3,42.7,98.3,96.9,1.758718049,7001.19,6395.9,4311.6,98.2,87.5,53.8,55.3,71.4,2054.8,58.3,99,908.9,4.5,19200.7,132307,89.45,67.4,31,69.2,60.4,96.9,87.3,91.6,57.68,2820.9,94.44,70.2,101.6,91.71,109.86,1676.9,109164490,11212192,147792340,12121110,39.37,78.875,4.2,88134.19429,1.45,75.652,53.426,57.468,555.9,-10.5,55.6
560.94,95,48.3,42.7,98.3,96.9,1.758718049,7001.19,6395.9,4311.6,98.2,87.5,53.8,55.3,71.4,2054.8,58.3,99,908.9,4.5,19200.7,132307,89.45,67.4,31,69.2,60.4,96.9,87.3,91.6,57.68,2820.9,94.44,70.2,101.6,91.71,109.86,1676.9,109164490,11212192,147792340,12121110,39.37,78.875,4.2,88134.19429,1.45,75.652,53.426,57.468,555.9,-10.5,55.6
555.64,95,48.3,42.7,98.3,96.9,1.758718049,7001.19,6395.9,4311.6,98.2,87.5,53.8,55.3,71.4,2054.8,58.3,99,908.9,4.5,19200.7,132307,89.45,67.4,31,69.2,60.4,96.9,87.3,91.6,57.68,2820.9,94.44,70.2,101.6,91.71,109.86,1676.9,109164490,11212192,147792340,12121110,39.37,78.875,4.2,88134.19429,1.45,75.652,53.426,57.468,555.9,-10.5,55.6
566.34,95,48.3,42.7,98.3,96.9,1.758718049,7001.19,6395.9,4311.6,98.2,87.5,53.8,55.3,71.4,2054.8,58.3,99,908.9,4.5,19200.7,132307,89.45,67.4,31,69.2,60.4,96.9,87.3,91.6,57.68,2820.9,94.44,70.2,101.6,91.71,109.86,1676.9,109164490,11212192,147792340,12121110,39.37,78.875,4.2,88134.19429,1.45,75.652,53.426,57.468,555.9,-10.5,55.6
561.62,95,48.3,42.7,98.3,96.9,1.758718049,7001.19,6395.9,4311.6,98.2,87.5,53.8,55.3,71.4,2054.8,58.3,99,908.9,4.5,19200.7,132307,89.45,67.4,31,69.2,60.4,96.9,87.3,91.6,57.68,2820.9,94.44,70.2,101.6,91.71,109.86,1676.9,109164490,11212192,147792340,12121110,39.37,78.875,4.2,88134.19429,1.45,75.652,53.426,57.468,555.9,-10.5,55.6
556.63,95,48.3,42.7,98.3,96.9,1.758718049,7001.19,6395.9,4311.6,98.2,87.5,53.8,55.3,71.4,2054.8,58.3,99,908.9,4.5,19200.7,132307,89.45,67.4,31,69.2,60.4,96.9,87.3,91.6,57.68,2820.9,94.44,70.2,101.6,91.71,109.86,1676.9,109164490,11212192,147792340,12121110,39.37,78.875,4.2,88134.19429,1.45,75.652,53.426,57.468,555.9,-10.5,55.6
577.36,95,48.3,42.7,98.3,96.9,1.758718049,7001.19,6395.9,4311.6,98.2,87.5,53.8,55.3,71.4,2054.8,58.3,99,908.9,4.5,19200.7,132307,89.45,67.4,31,69.2,60.4,96.9,87.3,91.6,57.68,2820.9,94.44,70.2,101.6,91.71,109.86,1676.9,109164490,11212192,147792340,12121110,39.37,78.875,4.2,88134.19429,1.45,75.652,53.426,57.468,555.9,-10.5,55.6
583.7,95,48.3,42.7,98.3,96.9,1.758718049,7001.19,6395.9,4311.6,98.2,87.5,53.8,55.3,71.4,2054.8,58.3,99,908.9,4.5,19200.7,132307,89.45,67.4,31,69.2,60.4,96.9,87.3,91.6,57.68,2820.9,94.44,70.2,101.6,91.71,109.86,1676.9,109164490,11212192,147792340,12121110,39.37,78.875,4.2,88134.19429,1.45,75.652,53.426,57.468,555.9,-10.5,55.6
584.4,95,48.3,42.7,98.3,96.9,1.758718049,7001.19,6395.9,4311.6,98.2,87.5,53.8,55.3,71.4,2054.8,58.3,99,908.9,4.5,19200.7,132307,89.45,67.4,31,69.2,60.4,96.9,87.3,91.6,57.68,2820.9,94.44,70.2,101.6,91.71,109.86,1676.9,109164490,11212192,147792340,12121110,39.37,78.875,4.2,88134.19429,1.45,75.652,53.426,57.468,555.9,-10.5,55.6
585.6,95,48.3,42.7,98.3,96.9,1.758718049,7001.19,6395.9,4311.6,98.2,87.5,53.8,55.3,71.4,2054.8,58.3,99,908.9,4.5,19200.7,132307,89.45,67.4,31,69.2,60.4,96.9,87.3,91.6,57.68,2820.9,94.44,70.2,101.6,91.71,109.86,1676.9,109164490,11212192,147792340,12121110,39.37,78.875,4.2,88134.19429,1.45,75.652,53.426,57.468,555.9,-10.5,55.6
596.5,95,48.3,42.7,98.3,96.9,1.758718049,7001.19,6395.9,4311.6,98.2,87.5,53.8,55.3,71.4,2054.8,58.3,99,908.9,4.5,19200.7,132307,89.45,67.4,31,69.2,60.4,96.9,87.3,91.6,57.68,2820.9,94.44,70.2,101.6,91.71,109.86,1676.9,109164490,11212192,147792340,12121110,39.37,78.875,4.2,88134.19429,1.45,75.652,53.426,57.468,555.9,-10.5,55.6
590.91,95,48.3,42.7,98.3,96.9,1.758718049,7001.19,6395.9,4311.6,98.2,87.5,53.8,55.3,71.4,2054.8,58.3,99,908.9,4.5,19200.7,132307,89.45,67.4,31,69.2,60.4,96.9,87.3,91.6,57.68,2820.9,94.44,70.2,101.6,91.71,109.86,1676.9,109164490,11212192,147792340,12121110,39.37,78.875,4.2,88134.19429,1.45,75.652,53.426,57.468,555.9,-10.5,55.6
578.84,83.2,49,41.3,98.3,96.9,1.759482994,7047.12,6559,4601.3,98.1,87.8,55.2,61.7,72.6,2073.8,58.8,99.2,1752.1,4,19310.3,132266,89.87,67.8,33.2,71.9,61,97.4,84.6,87.9,57.22,2929.6,94.66,71.3,101.7,92.13,116.1,1681.2,114255410,11554834,239914780,13306959,37.73,79.027,4.1,88138.30429,1.43,77.424,54.918,59.238,558.3,-11.8,56.1
581.38,83.2,49,41.3,98.3,96.9,1.759482994,7047.12,6559,4601.3,98.1,87.8,55.2,61.7,72.6,2073.8,58.8,99.2,1752.1,4,19310.3,132266,89.87,67.8,33.2,71.9,61,97.4,84.6,87.9,57.22,2929.6,94.66,71.3,101.7,92.13,116.1,1681.2,114255410,11554834,239914780,13306959,37.73,79.027,4.1,88138.30429,1.43,77.424,54.918,59.238,558.3,-11.8,56.1
583.06,83.2,49,41.3,98.3,96.9,1.759482994,7047.12,6559,4601.3,98.1,87.8,55.2,61.7,72.6,2073.8,58.8,99.2,1752.1,4,19310.3,132266,89.87,67.8,33.2,71.9,61,97.4,84.6,87.9,57.22,2929.6,94.66,71.3,101.7,92.13,116.1,1681.2,114255410,11554834,239914780,13306959,37.73,79.027,4.1,88138.30429,1.43,77.424,54.918,59.238,558.3,-11.8,56.1
584.08,83.2,49,41.3,98.3,96.9,1.759482994,7047.12,6559,4601.3,98.1,87.8,55.2,61.7,72.6,2073.8,58.8,99.2,1752.1,4,19310.3,132266,89.87,67.8,33.2,71.9,61,97.4,84.6,87.9,57.22,2929.6,94.66,71.3,101.7,92.13,116.1,1681.2,114255410,11554834,239914780,13306959,37.73,79.027,4.1,88138.30429,1.43,77.424,54.918,59.238,558.3,-11.8,56.1
581.3,83.2,49,41.3,98.3,96.9,1.759482994,7047.12,6559,4601.3,98.1,87.8,55.2,61.7,72.6,2073.8,58.8,99.2,1752.1,4,19310.3,132266,89.87,67.8,33.2,71.9,61,97.4,84.6,87.9,57.22,2929.6,94.66,71.3,101.7,92.13,116.1,1681.2,114255410,11554834,239914780,13306959,37.73,79.027,4.1,88138.30429,1.43,77.424,54.918,59.238,558.3,-11.8,56.1
572.4,83.2,49,41.3,98.3,96.9,1.759482994,7047.12,6559,4601.3,98.1,87.8,55.2,61.7,72.6,2073.8,58.8,99.2,1752.1,4,19310.3,132266,89.87,67.8,33.2,71.9,61,97.4,84.6,87.9,57.22,2929.6,94.66,71.3,101.7,92.13,116.1,1681.2,114255410,11554834,239914780,13306959,37.73,79.027,4.1,88138.30429,1.43,77.424,54.918,59.238,558.3,-11.8,56.1
596.39,83.2,49,41.3,98.3,96.9,1.759482994,7047.12,6559,4601.3,98.1,87.8,55.2,61.7,72.6,2073.8,58.8,99.2,1752.1,4,19310.3,132266,89.87,67.8,33.2,71.9,61,97.4,84.6,87.9,57.22,2929.6,94.66,71.3,101.7,92.13,116.1,1681.2,114255410,11554834,239914780,13306959,37.73,79.027,4.1,88138.30429,1.43,77.424,54.918,59.238,558.3,-11.8,56.1
600.54,83.2,49,41.3,98.3,96.9,1.759482994,7047.12,6559,4601.3,98.1,87.8,55.2,61.7,72.6,2073.8,58.8,99.2,1752.1,4,19310.3,132266,89.87,67.8,33.2,71.9,61,97.4,84.6,87.9,57.22,2929.6,94.66,71.3,101.7,92.13,116.1,1681.2,114255410,11554834,239914780,13306959,37.73,79.027,4.1,88138.30429,1.43,77.424,54.918,59.238,558.3,-11.8,56.1
618.96,83.2,49,41.3,98.3,96.9,1.759482994,7047.12,6559,4601.3,98.1,87.8,55.2,61.7,72.6,2073.8,58.8,99.2,1752.1,4,19310.3,132266,89.87,67.8,33.2,71.9,61,97.4,84.6,87.9,57.22,2929.6,94.66,71.3,101.7,92.13,116.1,1681.2,114255410,11554834,239914780,13306959,37.73,79.027,4.1,88138.30429,1.43,77.424,54.918,59.238,558.3,-11.8,56.1
617.99,83.2,49,41.3,98.3,96.9,1.759482994,7047.12,6559,4601.3,98.1,87.8,55.2,61.7,72.6,2073.8,58.8,99.2,1752.1,4,19310.3,132266,89.87,67.8,33.2,71.9,61,97.4,84.6,87.9,57.22,2929.6,94.66,71.3,101.7,92.13,116.1,1681.2,114255410,11554834,239914780,13306959,37.73,79.027,4.1,88138.30429,1.43,77.424,54.918,59.238,558.3,-11.8,56.1
622.6,83.2,49,41.3,98.3,96.9,1.759482994,7047.12,6559,4601.3,98.1,87.8,55.2,61.7,72.6,2073.8,58.8,99.2,1752.1,4,19310.3,132266,89.87,67.8,33.2,71.9,61,97.4,84.6,87.9,57.22,2929.6,94.66,71.3,101.7,92.13,116.1,1681.2,114255410,11554834,239914780,13306959,37.73,79.027,4.1,88138.30429,1.43,77.424,54.918,59.238,558.3,-11.8,56.1
622.28,83.2,49,41.3,98.3,96.9,1.759482994,7047.12,6559,4601.3,98.1,87.8,55.2,61.7,72.6,2073.8,58.8,99.2,1752.1,4,19310.3,132266,89.87,67.8,33.2,71.9,61,97.4,84.6,87.9,57.22,2929.6,94.66,71.3,101.7,92.13,116.1,1681.2,114255410,11554834,239914780,13306959,37.73,79.027,4.1,88138.30429,1.43,77.424,54.918,59.238,558.3,-11.8,56.1
624.11,83.2,49,41.3,98.3,96.9,1.759482994,7047.12,6559,4601.3,98.1,87.8,55.2,61.7,72.6,2073.8,58.8,99.2,1752.1,4,19310.3,132266,89.87,67.8,33.2,71.9,61,97.4,84.6,87.9,57.22,2929.6,94.66,71.3,101.7,92.13,116.1,1681.2,114255410,11554834,239914780,13306959,37.73,79.027,4.1,88138.30429,1.43,77.424,54.918,59.238,558.3,-11.8,56.1
618.47,83.2,49,41.3,98.3,96.9,1.759482994,7047.12,6559,4601.3,98.1,87.8,55.2,61.7,72.6,2073.8,58.8,99.2,1752.1,4,19310.3,132266,89.87,67.8,33.2,71.9,61,97.4,84.6,87.9,57.22,2929.6,94.66,71.3,101.7,92.13,116.1,1681.2,114255410,11554834,239914780,13306959,37.73,79.027,4.1,88138.30429,1.43,77.424,54.918,59.238,558.3,-11.8,56.1
632.05,83.2,49,41.3,98.3,96.9,1.759482994,7047.12,6559,4601.3,98.1,87.8,55.2,61.7,72.6,2073.8,58.8,99.2,1752.1,4,19310.3,132266,89.87,67.8,33.2,71.9,61,97.4,84.6,87.9,57.22,2929.6,94.66,71.3,101.7,92.13,116.1,1681.2,114255410,11554834,239914780,13306959,37.73,79.027,4.1,88138.30429,1.43,77.424,54.918,59.238,558.3,-11.8,56.1
628.42,83.2,49,41.3,98.3,96.9,1.759482994,7047.12,6559,4601.3,98.1,87.8,55.2,61.7,72.6,2073.8,58.8,99.2,1752.1,4,19310.3,132266,89.87,67.8,33.2,71.9,61,97.4,84.6,87.9,57.22,2929.6,94.66,71.3,101.7,92.13,116.1,1681.2,114255410,11554834,239914780,13306959,37.73,79.027,4.1,88138.30429,1.43,77.424,54.918,59.238,558.3,-11.8,56.1
612.16,83.2,49,41.3,98.3,96.9,1.759482994,7047.12,6559,4601.3,98.1,87.8,55.2,61.7,72.6,2073.8,58.8,99.2,1752.1,4,19310.3,132266,89.87,67.8,33.2,71.9,61,97.4,84.6,87.9,57.22,2929.6,94.66,71.3,101.7,92.13,116.1,1681.2,114255410,11554834,239914780,13306959,37.73,79.027,4.1,88138.30429,1.43,77.424,54.918,59.238,558.3,-11.8,56.1
607.07,83.2,49,41.3,98.3,96.9,1.759482994,7047.12,6559,4601.3,98.1,87.8,55.2,61.7,72.6,2073.8,58.8,99.2,1752.1,4,19310.3,132266,89.87,67.8,33.2,71.9,61,97.4,84.6,87.9,57.22,2929.6,94.66,71.3,101.7,92.13,116.1,1681.2,114255410,11554834,239914780,13306959,37.73,79.027,4.1,88138.30429,1.43,77.424,54.918,59.238,558.3,-11.8,56.1
610.91,83.2,49,41.3,98.3,96.9,1.759482994,7047.12,6559,4601.3,98.1,87.8,55.2,61.7,72.6,2073.8,58.8,99.2,1752.1,4,19310.3,132266,89.87,67.8,33.2,71.9,61,97.4,84.6,87.9,57.22,2929.6,94.66,71.3,101.7,92.13,116.1,1681.2,114255410,11554834,239914780,13306959,37.73,79.027,4.1,88138.30429,1.43,77.424,54.918,59.238,558.3,-11.8,56.1
597.66,83.2,49,41.3,98.3,96.9,1.759482994,7047.12,6559,4601.3,98.1,87.8,55.2,61.7,72.6,2073.8,58.8,99.2,1752.1,4,19310.3,132266,89.87,67.8,33.2,71.9,61,97.4,84.6,87.9,57.22,2929.6,94.66,71.3,101.7,92.13,116.1,1681.2,114255410,11554834,239914780,13306959,37.73,79.027,4.1,88138.30429,1.43,77.424,54.918,59.238,558.3,-11.8,56.1
601.14,83.2,49,41.3,98.3,96.9,1.759482994,7047.12,6559,4601.3,98.1,87.8,55.2,61.7,72.6,2073.8,58.8,99.2,1752.1,4,19310.3,132266,89.87,67.8,33.2,71.9,61,97.4,84.6,87.9,57.22,2929.6,94.66,71.3,101.7,92.13,116.1,1681.2,114255410,11554834,239914780,13306959,37.73,79.027,4.1,88138.30429,1.43,77.424,54.918,59.238,558.3,-11.8,56.1
621.78,83.2,49,41.3,98.3,96.9,1.759482994,7047.12,6559,4601.3,98.1,87.8,55.2,61.7,72.6,2073.8,58.8,99.2,1752.1,4,19310.3,132266,89.87,67.8,33.2,71.9,61,97.4,84.6,87.9,57.22,2929.6,94.66,71.3,101.7,92.13,116.1,1681.2,114255410,11554834,239914780,13306959,37.73,79.027,4.1,88138.30429,1.43,77.424,54.918,59.238,558.3,-11.8,56.1
608.23,94.8,50.1,43.2,98.3,97.1,1.746492706,7060.7,6539.3,5017.2,97.7,87.3,53.9,63.8,71.9,2084.4,59.2,99.3,1213,3.75,19397.7,132140,90.12,67.8,33.2,70.2,61.4,97.5,83.1,88.1,57.14,2908.7,95.02,72.4,101.4,92.22,118.86,1678.9,96728872,11718966,191736580,12931941,41.24,79.104,4.7,88283.97286,1.44,75.896,53.697,58.188,578,-7.3,56.5
607.15,94.8,50.1,43.2,98.3,97.1,1.746492706,7060.7,6539.3,5017.2,97.7,87.3,53.9,63.8,71.9,2084.4,59.2,99.3,1213,3.75,19397.7,132140,90.12,67.8,33.2,70.2,61.4,97.5,83.1,88.1,57.14,2908.7,95.02,72.4,101.4,92.22,118.86,1678.9,96728872,11718966,191736580,12931941,41.24,79.104,4.7,88283.97286,1.44,75.896,53.697,58.188,578,-7.3,56.5
614.05,94.8,50.1,43.2,98.3,97.1,1.746492706,7060.7,6539.3,5017.2,97.7,87.3,53.9,63.8,71.9,2084.4,59.2,99.3,1213,3.75,19397.7,132140,90.12,67.8,33.2,70.2,61.4,97.5,83.1,88.1,57.14,2908.7,95.02,72.4,101.4,92.22,118.86,1678.9,96728872,11718966,191736580,12931941,41.24,79.104,4.7,88283.97286,1.44,75.896,53.697,58.188,578,-7.3,56.5
613.75,94.8,50.1,43.2,98.3,97.1,1.746492706,7060.7,6539.3,5017.2,97.7,87.3,53.9,63.8,71.9,2084.4,59.2,99.3,1213,3.75,19397.7,132140,90.12,67.8,33.2,70.2,61.4,97.5,83.1,88.1,57.14,2908.7,95.02,72.4,101.4,92.22,118.86,1678.9,96728872,11718966,191736580,12931941,41.24,79.104,4.7,88283.97286,1.44,75.896,53.697,58.188,578,-7.3,56.5
618.96,94.8,50.1,43.2,98.3,97.1,1.746492706,7060.7,6539.3,5017.2,97.7,87.3,53.9,63.8,71.9,2084.4,59.2,99.3,1213,3.75,19397.7,132140,90.12,67.8,33.2,70.2,61.4,97.5,83.1,88.1,57.14,2908.7,95.02,72.4,101.4,92.22,118.86,1678.9,96728872,11718966,191736580,12931941,41.24,79.104,4.7,88283.97286,1.44,75.896,53.697,58.188,578,-7.3,56.5
608.78,94.8,50.1,43.2,98.3,97.1,1.746492706,7060.7,6539.3,5017.2,97.7,87.3,53.9,63.8,71.9,2084.4,59.2,99.3,1213,3.75,19397.7,132140,90.12,67.8,33.2,70.2,61.4,97.5,83.1,88.1,57.14,2908.7,95.02,72.4,101.4,92.22,118.86,1678.9,96728872,11718966,191736580,12931941,41.24,79.104,4.7,88283.97286,1.44,75.896,53.697,58.188,578,-7.3,56.5
608.91,94.8,50.1,43.2,98.3,97.1,1.746492706,7060.7,6539.3,5017.2,97.7,87.3,53.9,63.8,71.9,2084.4,59.2,99.3,1213,3.75,19397.7,132140,90.12,67.8,33.2,70.2,61.4,97.5,83.1,88.1,57.14,2908.7,95.02,72.4,101.4,92.22,118.86,1678.9,96728872,11718966,191736580,12931941,41.24,79.104,4.7,88283.97286,1.44,75.896,53.697,58.188,578,-7.3,56.5
595.72,94.8,50.1,43.2,98.3,97.1,1.746492706,7060.7,6539.3,5017.2,97.7,87.3,53.9,63.8,71.9,2084.4,59.2,99.3,1213,3.75,19397.7,132140,90.12,67.8,33.2,70.2,61.4,97.5,83.1,88.1,57.14,2908.7,95.02,72.4,101.4,92.22,118.86,1678.9,96728872,11718966,191736580,12931941,41.24,79.104,4.7,88283.97286,1.44,75.896,53.697,58.188,578,-7.3,56.5
595.53,94.8,50.1,43.2,98.3,97.1,1.746492706,7060.7,6539.3,5017.2,97.7,87.3,53.9,63.8,71.9,2084.4,59.2,99.3,1213,3.75,19397.7,132140,90.12,67.8,33.2,70.2,61.4,97.5,83.1,88.1,57.14,2908.7,95.02,72.4,101.4,92.22,118.86,1678.9,96728872,11718966,191736580,12931941,41.24,79.104,4.7,88283.97286,1.44,75.896,53.697,58.188,578,-7.3,56.5
599.08,94.8,50.1,43.2,98.3,97.1,1.746492706,7060.7,6539.3,5017.2,97.7,87.3,53.9,63.8,71.9,2084.4,59.2,99.3,1213,3.75,19397.7,132140,90.12,67.8,33.2,70.2,61.4,97.5,83.1,88.1,57.14,2908.7,95.02,72.4,101.4,92.22,118.86,1678.9,96728872,11718966,191736580,12931941,41.24,79.104,4.7,88283.97286,1.44,75.896,53.697,58.188,578,-7.3,56.5
598.02,94.8,50.1,43.2,98.3,97.1,1.746492706,7060.7,6539.3,5017.2,97.7,87.3,53.9,63.8,71.9,2084.4,59.2,99.3,1213,3.75,19397.7,132140,90.12,67.8,33.2,70.2,61.4,97.5,83.1,88.1,57.14,2908.7,95.02,72.4,101.4,92.22,118.86,1678.9,96728872,11718966,191736580,12931941,41.24,79.104,4.7,88283.97286,1.44,75.896,53.697,58.188,578,-7.3,56.5
588.71,94.8,50.1,43.2,98.3,97.1,1.746492706,7060.7,6539.3,5017.2,97.7,87.3,53.9,63.8,71.9,2084.4,59.2,99.3,1213,3.75,19397.7,132140,90.12,67.8,33.2,70.2,61.4,97.5,83.1,88.1,57.14,2908.7,95.02,72.4,101.4,92.22,118.86,1678.9,96728872,11718966,191736580,12931941,41.24,79.104,4.7,88283.97286,1.44,75.896,53.697,58.188,578,-7.3,56.5
584.76,94.8,50.1,43.2,98.3,97.1,1.746492706,7060.7,6539.3,5017.2,97.7,87.3,53.9,63.8,71.9,2084.4,59.2,99.3,1213,3.75,19397.7,132140,90.12,67.8,33.2,70.2,61.4,97.5,83.1,88.1,57.14,2908.7,95.02,72.4,101.4,92.22,118.86,1678.9,96728872,11718966,191736580,12931941,41.24,79.104,4.7,88283.97286,1.44,75.896,53.697,58.188,578,-7.3,56.5
