³¯Â¥,USD,EUR,CNY,JPY,GBP
2006-09-12,957.0,1215.92,116.14,813.95,1726.94
2006-09-13,959.1,1217.1,116.37,814.21,1728.08
2006-09-14,959.8,1218.75,116.62,816.75,1729.4
2006-09-15,956.4,1216.54,116.7,813.2,1729.69
2006-09-18,956.8,1209.68,116.29,811.98,1726.74
2006-09-19,958.0,1217.52,116.35,812.9,1726.51
2006-09-20,954.3,1209.86,116.49,811.58,1727.23
2006-09-21,952.1,1207.69,116.05,810.61,1723.79
2006-09-22,945.7,1209.12,115.79,813.19,1721.5
2006-09-25,944.2,1207.58,115.02,810.23,1716.05
2006-09-26,944.8,1204.76,114.86,810.81,1714.51
2006-09-27,943.4,1197.08,114.94,805.95,1714.38
2006-09-28,944.4,1200.05,114.77,803.92,1712.33
2006-09-29,945.2,1200.64,114.91,802.21,1712.39
2006-10-02,944.8,1200.93,115.0,800.17,1712.24
2006-10-04,947.4,1206.13,114.96,802.2,1711.26
2006-10-09,948.2,1193.88,115.27,797.04,1712.84
2006-10-10,958.8,1207.42,115.37,805.0,1712.45
2006-10-11,960.0,1202.98,116.65,801.97,1720.29
2006-10-12,961.2,1203.61,116.77,802.5,1720.42
2006-10-13,959.2,1205.0,116.91,803.92,1720.75
2006-10-16,954.5,1193.51,116.67,796.98,1718.7
2006-10-17,955.8,1198.19,116.12,802.99,1714.11
2006-10-18,954.5,1197.18,116.28,804.74,1714.42
2006-10-19,954.2,1196.52,116.12,802.08,1712.64
2006-10-20,956.9,1208.28,116.09,809.22,1711.72
2006-10-23,957.6,1207.44,116.4,807.32,1713.67
2006-10-24,958.7,1203.12,116.49,803.4,1714.08
2006-10-25,959.5,1204.99,116.63,803.84,1714.57
2006-10-26,956.0,1205.9,116.72,803.8,1714.87
2006-10-27,951.6,1207.72,116.29,803.61,1711.92
2006-10-30,947.2,1205.74,115.77,805.61,1708.51
2006-10-31,944.2,1200.79,115.24,803.47,1705.02
2006-11-01,944.3,1205.73,114.89,808.2,1702.49
2006-11-02,939.0,1197.74,114.91,801.37,1702.58
2006-11-03,938.9,1199.68,114.27,801.11,1698.08
2006-11-06,937.9,1192.87,114.28,794.86,1697.86
2006-11-07,941.2,1198.01,114.17,796.14,1696.52
2006-11-08,940.7,1202.59,114.57,799.68,1698.75
2006-11-09,935.8,1193.85,114.49,794.09,1698.17
2006-11-10,936.7,1202.39,113.91,795.13,1693.93
2006-11-13,935.4,1201.76,114.03,795.78,1694.67
2006-11-14,933.2,1195.48,113.87,790.24,1693.57
2006-11-15,937.5,1195.06,113.62,797.43,1691.56
2006-11-16,939.7,1205.45,114.13,796.73,1694.49
2006-11-17,939.8,1202.43,114.39,794.86,1696.29
2006-11-20,938.7,1204.45,114.4,796.49,1696.3
2006-11-21,934.9,1198.12,114.26,791.72,1695.48
2006-11-22,936.2,1202.36,113.81,794.26,1692.36
2006-11-23,934.0,1208.74,113.98,800.38,1693.43
2006-11-24,930.2,1204.75,113.69,800.14,1691.94
2006-11-27,932.0,1226.19,113.24,807.38,1689.21
2006-11-28,929.8,1221.34,113.45,800.83,1691.85
2006-11-29,931.1,1228.63,113.19,800.91,1691.12
2006-11-30,929.9,1222.96,113.35,798.99,1693.42
2006-12-01,930.6,1232.07,113.2,804.29,1693.39
2006-12-04,928.2,1240.12,113.27,805.97,1695.25
2006-12-05,927.5,1237.33,112.97,804.11,1695.09
2006-12-06,926.6,1233.63,112.9,806.12,1696.14
2006-12-07,920.0,1221.76,112.78,797.99,1696.66
2006-12-08,918.0,1219.33,112.0,796.22,1692.25
2006-12-11,920.5,1213.91,111.77,791.62,1691.31
2006-12-12,926.0,1227.55,112.09,792.94,1693.56
2006-12-13,924.0,1227.49,112.74,791.54,1698.6
2006-12-14,922.6,1218.8,112.49,785.29,1697.75
2006-12-15,922.5,1213.5,112.33,783.47,1697.04
2006-12-18,921.8,1205.94,112.33,781.15,1697.04
2006-12-19,924.0,1210.0,112.25,782.16,1696.14
2006-12-20,929.6,1227.58,112.52,787.5,1697.69
2006-12-21,927.4,1222.73,113.18,783.28,1702.64
2006-12-22,927.1,1222.15,112.9,783.39,1701.26
2006-12-26,928.1,1219.2,112.87,781.46,1701.45
2006-12-27,930.3,1218.93,113.0,780.58,1702.46
2006-12-28,930.6,1221.27,113.26,783.76,1704.29
2006-12-29,929.6,1222.24,113.29,781.83,1704.72
2007-01-02,929.6,1228.42,113.17,781.54,1704.22
2007-01-03,926.0,1229.31,113.17,779.26,1704.81
2007-01-04,926.1,1219.35,112.73,775.73,1702.63
2007-01-05,931.2,1218.8,112.76,782.98,1702.93
2007-01-08,932.6,1213.17,113.37,785.91,1706.9
2007-01-09,937.3,1221.16,113.52,788.94,1707.63
2007-01-10,937.0,1217.3,114.08,784.95,1711.39
2007-01-11,939.8,1215.77,114.04,785.56,1711.05
2007-01-12,938.9,1210.15,114.38,779.66,1713.07
2007-01-15,940.5,1215.64,114.28,781.44,1711.91
2007-01-16,938.1,1213.34,120.36,779.02,1843.23
2007-01-17,936.5,1209.54,120.23,775.44,1836.29
2007-01-18,937.1,1212.42,120.45,776.93,1845.85
2007-01-19,936.7,1214.01,120.46,772.63,1849.33
2007-01-22,937.6,1215.04,120.53,773.34,1850.59
2007-01-23,938.7,1215.29,120.66,771.39,1854.4
2007-01-24,941.1,1225.78,120.94,773.8,1865.26
2007-01-25,937.5,1214.67,120.57,774.44,1843.97
2007-01-26,936.3,1210.5,120.45,772.17,1838.24
2007-01-29,940.0,1214.67,120.8,773.85,1843.06
2007-01-30,940.4,1218.85,120.82,772.56,1844.45
2007-01-31,940.9,1220.07,120.94,773.1,1846.47
2007-02-01,942.0,1227.43,121.12,779.61,1850.7
2007-02-02,938.1,1221.45,120.87,776.6,1845.48
2007-02-05,938.1,1215.36,120.87,774.49,1843.37
2007-02-06,936.6,1210.98,120.63,779.27,1835.69
2007-02-07,933.0,1211.36,120.24,777.27,1839.04
2007-02-08,932.2,1213.3,120.29,772.78,1836.95
2007-02-09,935.0,1219.19,120.6,771.87,1831.29
2007-02-12,934.5,1216.49,120.46,766.2,1825.17
2007-02-13,936.6,1213.97,120.65,768.9,1823.09
2007-02-14,937.8,1222.23,120.75,773.44,1825.99
2007-02-15,938.1,1232.24,120.96,776.93,1841.82
2007-02-16,934.7,1227.96,120.6,783.91,1823.88
2007-02-20,935.9,1230.76,120.9,781.74,1825.99
2007-02-21,938.3,1232.6,121.21,781.62,1834.47
2007-02-22,938.8,1233.49,121.28,776.35,1834.23
2007-02-23,939.5,1233.38,121.37,772.96,1838.08
2007-02-26,938.6,1237.26,121.25,775.45,1844.11
2007-02-27,937.3,1236.39,120.95,776.39,1840.34
2007-02-28,938.3,1241.89,121.21,793.89,1841.65
2007-03-02,940.9,1239.17,121.51,799.27,1842.09
2007-03-05,942.2,1244.03,121.65,808.93,1830.93
2007-03-06,950.0,1243.03,122.73,823.47,1822.72
2007-03-07,948.0,1245.15,122.4,811.54,1834.81
2007-03-08,947.0,1247.63,122.29,818.71,1826.1
2007-03-09,948.2,1245.6,122.53,809.29,1829.13
2007-03-12,946.6,1241.32,122.24,799.66,1831.25
2007-03-13,944.2,1245.45,121.87,802.99,1825.04
2007-03-14,944.8,1246.57,122.07,815.33,1821.43
2007-03-15,947.2,1252.72,122.4,806.71,1833.64
2007-03-16,944.6,1251.83,122.01,804.7,1830.02
2007-03-19,945.0,1258.65,122.17,812.62,1833.77
2007-03-20,943.3,1255.72,121.95,802.88,1835.0
2007-03-21,942.6,1255.54,121.79,803.51,1848.82
2007-03-22,937.8,1255.85,121.23,798.84,1845.87
2007-03-23,937.1,1249.06,121.21,793.51,1840.7
2007-03-26,938.5,1245.72,121.32,795.1,1839.93
2007-03-27,938.6,1251.01,121.28,793.91,1848.01
2007-03-28,940.6,1256.41,121.61,798.17,1849.13
2007-03-29,940.9,1252.43,121.73,805.05,1845.95
2007-03-30,940.3,1253.94,121.69,797.0,1845.53
2007-04-02,940.8,1256.58,121.7,798.88,1851.45
2007-04-03,938.8,1255.27,121.47,797.15,1856.99
2007-04-04,936.8,1248.8,121.17,788.65,1849.29
2007-04-05,936.0,1251.67,121.01,788.34,1849.35
2007-04-06,934.8,1255.2,120.98,787.5,1842.72
2007-04-09,931.2,1245.15,120.61,780.32,1829.71
2007-04-10,933.1,1245.92,120.66,782.18,1830.37
2007-04-11,932.6,1252.44,120.58,783.27,1839.32
2007-04-12,933.8,1254.84,120.86,782.63,1845.38
2007-04-13,931.6,1256.64,120.58,782.53,1844.34
2007-04-16,930.1,1262.56,120.45,778.88,1849.41
2007-04-17,929.3,1257.16,120.25,775.77,1848.24
2007-04-18,930.1,1262.47,120.27,781.7,1866.66
2007-04-19,928.7,1264.75,120.26,783.85,1866.08
2007-04-20,927.5,1263.44,120.2,783.59,1858.06
2007-04-23,928.1,1262.26,120.25,781.82,1860.1
2007-04-24,926.6,1258.51,119.98,781.45,1853.76
2007-04-25,926.8,1264.06,119.96,782.04,1855.96
2007-04-26,926.8,1264.06,119.96,782.04,1855.96
2007-04-27,928.5,1262.02,120.17,776.89,1848.04
2007-04-30,929.4,1266.91,120.36,778.33,1854.39
2007-05-02,930.9,1265.7,120.81,776.79,1859.85
2007-05-03,930.7,1264.73,120.78,774.45,1850.88
2007-05-04,929.2,1259.53,120.59,771.86,1847.11
2007-05-07,927.7,1261.16,120.39,772.66,1849.37
2007-05-08,924.1,1256.54,119.93,769.44,1841.82
2007-05-09,923.1,1249.92,119.95,769.51,1836.18
2007-05-10,924.5,1250.66,120.17,769.55,1842.71
2007-05-11,924.8,1246.82,120.2,772.44,1830.92
2007-05-14,926.7,1255.08,120.72,771.22,1838.34
2007-05-15,924.9,1252.59,120.41,768.41,1831.35
2007-05-16,924.4,1256.49,120.31,768.99,1835.53
2007-05-17,924.0,1249.39,120.29,765.34,1827.12
2007-05-18,925.9,1249.46,120.71,763.35,1828.24
2007-05-21,932.6,1260.83,121.61,769.69,1842.26
2007-05-22,931.3,1254.14,121.52,766.66,1836.1
2007-05-23,929.9,1250.85,121.48,764.15,1835.99
2007-05-25,931.5,1250.68,121.73,767.71,1849.35
2007-05-28,931.5,1252.73,121.73,764.97,1848.19
2007-05-29,930.0,1251.22,121.65,763.77,1844.0
2007-05-30,928.5,1248.69,121.37,763.32,1838.01
2007-05-31,929.9,1249.0,121.62,764.75,1837.71
2007-06-01,927.9,1248.26,121.33,762.32,1836.64
2007-06-04,927.4,1246.56,121.29,759.88,1838.11
2007-06-05,928.2,1252.1,121.35,762.85,1848.23
2007-06-07,927.3,1251.44,121.45,766.36,1847.55
2007-06-08,928.3,1246.29,121.38,766.97,1836.27
2007-06-11,929.6,1241.71,121.44,764.51,1828.06
2007-06-12,931.7,1244.05,121.55,765.38,1834.66
2007-06-13,930.5,1237.84,121.74,764.96,1837.27
2007-06-14,931.4,1239.46,122.04,759.89,1836.86
2007-06-15,929.8,1238.08,121.93,755.9,1831.71
2007-06-18,929.8,1244.21,121.94,752.69,1837.66
2007-06-19,928.0,1245.14,121.63,750.23,1840.97
2007-06-20,927.6,1244.98,121.77,751.79,1843.42
2007-06-21,926.5,1241.09,121.63,750.14,1845.17
2007-06-22,927.3,1241.7,121.71,749.3,1847.69
2007-06-25,927.7,1248.68,121.67,749.11,1854.66
2007-06-26,926.6,1247.53,121.61,749.77,1851.39
2007-06-27,926.4,1245.41,121.64,753.02,1850.39
2007-06-28,927.6,1247.99,121.76,753.56,1854.23
2007-06-29,926.8,1245.99,121.71,752.43,1855.31
2007-07-02,925.7,1253.35,121.59,752.14,1858.76
2007-07-03,922.7,1256.76,121.33,754.18,1860.67
2007-07-04,918.2,1249.72,120.91,749.77,1851.5
2007-07-05,919.9,1252.67,121.12,749.81,1855.07
2007-07-06,921.1,1252.24,121.23,749.11,1852.42
2007-07-09,921.2,1255.14,121.19,746.15,1852.86
2007-07-10,920.4,1253.81,121.08,746.2,1854.47
2007-07-11,920.1,1265.18,121.37,756.66,1864.26
2007-07-12,920.1,1264.86,121.66,751.99,1868.95
2007-07-13,918.0,1265.33,121.33,749.72,1862.35
2007-07-16,916.3,1262.43,121.04,750.82,1863.43
2007-07-18,917.4,1265.28,121.32,751.63,1878.19
2007-07-19,917.2,1266.19,121.23,752.39,1882.87
2007-07-20,916.0,1263.85,121.12,749.9,1876.33
2007-07-23,915.7,1266.73,120.96,754.19,1882.04
2007-07-24,915.5,1263.57,121.07,756.55,1885.01
2007-07-25,914.4,1264.02,120.91,760.1,1885.31
2007-07-26,913.8,1254.37,120.92,758.66,1876.35
2007-07-27,917.5,1261.24,121.28,773.45,1879.04
2007-07-30,921.5,1256.93,121.89,779.05,1865.07
2007-07-31,923.2,1266.91,122.0,774.56,1875.25
2007-08-01,920.3,1258.1,121.53,776.99,1868.12
2007-08-02,922.5,1261.38,121.86,775.31,1873.83
2007-08-03,923.9,1265.88,122.02,775.44,1880.83
2007-08-06,923.0,1275.91,122.01,784.9,1885.0
2007-08-07,924.4,1276.87,122.26,778.77,1878.89
2007-08-08,922.6,1267.98,121.87,776.17,1865.87
2007-08-09,923.8,1274.89,121.92,771.83,1881.23
2007-08-10,922.4,1261.06,121.93,779.91,1865.09
2007-08-13,929.7,1272.48,122.75,786.18,1879.16
2007-08-14,929.1,1264.41,122.52,785.64,1869.35
2007-08-16,931.5,1250.68,122.81,800.46,1850.89
2007-08-17,942.9,1265.09,124.02,829.69,1869.58
2007-08-20,949.7,1280.58,125.04,832.96,1879.17
2007-08-21,944.6,1272.8,124.49,823.04,1876.45
2007-08-22,944.6,1271.48,124.45,826.53,1871.35
2007-08-23,945.0,1280.43,124.31,815.85,1885.84
2007-08-24,940.1,1274.63,123.96,811.34,1883.26
2007-08-27,942.0,1288.47,124.47,807.09,1900.72
2007-08-28,938.1,1279.57,124.09,810.94,1885.07
2007-08-29,940.3,1278.67,124.45,822.8,1881.49
2007-08-30,943.2,1289.12,124.94,814.79,1901.82
2007-08-31,939.9,1282.26,124.58,809.91,1893.05
2007-09-03,939.0,1280.14,124.45,810.57,1893.45
2007-09-04,938.1,1277.41,124.34,809.72,1892.57
2007-09-05,937.6,1276.87,124.19,806.4,1888.47
2007-09-06,937.6,1279.82,124.17,814.77,1893.86
2007-09-07,939.3,1286.18,124.6,813.25,1901.66
2007-09-10,937.8,1291.96,124.41,830.83,1901.81
2007-09-11,940.1,1297.86,125.0,827.99,1906.1
2007-09-12,937.4,1297.08,124.6,821.2,1905.87
2007-09-13,933.4,1297.8,124.09,817.59,1893.54
2007-09-14,930.4,1290.19,123.85,811.27,1878.25
2007-09-17,930.4,1290.09,123.79,807.18,1866.2
2007-09-18,928.4,1287.37,123.41,807.37,1850.9
2007-09-19,929.8,1299.4,123.59,802.49,1870.62
2007-09-20,926.2,1293.76,123.28,798.59,1853.79
2007-09-21,923.7,1300.02,122.93,805.56,1856.27
2007-09-27,921.0,1301.42,122.55,797.92,1855.91
2007-09-28,920.7,1302.88,122.52,796.73,1865.43
2007-10-01,917.3,1309.08,122.21,798.9,1875.56
2007-10-02,914.3,1301.73,121.81,789.35,1868.87
2007-10-04,913.7,1287.91,121.73,783.92,1857.0
2007-10-05,916.6,1295.98,122.12,787.05,1869.36
2007-10-08,916.0,1295.91,122.04,783.07,1870.2
2007-10-09,915.3,1285.58,121.98,779.78,1863.05
2007-10-10,917.3,1293.99,122.03,782.78,1869.18
2007-10-11,916.3,1295.42,121.99,782.13,1867.97
2007-10-12,918.9,1305.07,122.42,783.14,1868.9
2007-10-15,915.9,1297.69,121.95,779.16,1863.44
2007-10-16,917.3,1303.44,121.85,781.31,1874.09
2007-10-17,918.2,1301.55,122.13,784.82,1865.37
2007-10-18,918.5,1305.46,122.21,788.48,1873.46
2007-10-19,917.8,1311.9,122.19,794.77,1876.3
2007-10-22,915.4,1311.72,121.92,803.97,1875.93
2007-10-23,917.6,1301.07,122.19,801.99,1865.25
2007-10-24,917.7,1308.55,122.3,798.63,1881.7
2007-10-25,917.4,1308.72,122.42,804.45,1880.07
2007-10-26,917.6,1314.51,122.64,804.81,1882.23
2007-10-29,913.5,1316.31,122.0,800.23,1876.47
2007-10-30,908.9,1310.41,121.59,792.41,1873.52
2007-10-31,907.4,1309.92,121.45,791.11,1876.5
2007-11-01,902.3,1305.81,120.77,782.16,1876.47
2007-11-02,902.2,1302.46,120.92,788.4,1875.81
2007-11-05,907.1,1316.7,121.67,791.47,1894.71
2007-11-06,906.1,1311.35,121.56,792.08,1885.19
2007-11-07,908.1,1322.06,121.83,792.2,1894.93
2007-11-08,904.4,1322.82,121.52,804.41,1898.74
2007-11-09,907.8,1332.29,122.33,806.0,1912.64
2007-11-12,906.1,1327.75,122.26,820.04,1888.72
2007-11-13,910.3,1322.39,122.81,830.64,1869.85
2007-11-14,916.0,1339.24,123.23,825.6,1899.65
2007-11-15,913.4,1338.22,123.02,821.51,1874.34
2007-11-16,915.8,1338.3,123.39,829.12,1871.07
2007-11-19,919.3,1348.48,123.82,829.99,1887.55
2007-11-20,917.4,1345.28,123.54,836.01,1879.98
2007-11-21,923.8,1369.95,124.41,840.28,1908.8
2007-11-22,925.8,1374.49,124.92,853.08,1910.02
2007-11-23,934.1,1386.95,126.03,860.56,1926.44
2007-11-26,933.9,1385.44,126.23,860.46,1926.26
2007-11-27,928.2,1380.23,125.49,864.25,1921.23
2007-11-28,931.9,1382.24,126.15,855.78,1926.52
2007-11-29,929.9,1379.04,125.75,845.82,1932.47
2007-11-30,929.6,1371.76,125.93,846.51,1918.04
2007-12-03,925.6,1355.77,125.11,834.21,1902.94
2007-12-04,923.9,1355.36,124.81,836.64,1907.39
2007-12-05,923.6,1363.28,124.84,840.86,1901.51
2007-12-06,923.1,1349.2,124.86,831.96,1872.19
2007-12-07,922.9,1351.22,124.49,828.94,1871.18
2007-12-10,919.9,1348.11,124.26,825.47,1869.42
2007-12-11,921.4,1356.07,124.58,824.52,1884.82
2007-12-12,923.8,1354.43,125.17,834.51,1879.38
2007-12-13,926.6,1363.17,125.66,826.03,1895.87
2007-12-14,924.5,1352.45,125.48,823.09,1886.86
2007-12-17,927.7,1336.95,125.86,818.62,1870.85
2007-12-18,932.5,1343.64,126.36,826.35,1884.82
2007-12-20,939.7,1351.43,127.38,828.92,1876.63
2007-12-21,941.2,1348.08,127.72,831.49,1867.62
2007-12-24,943.8,1356.43,128.15,827.79,1872.55
2007-12-26,938.3,1350.92,128.01,820.66,1854.97
2007-12-27,938.9,1359.86,127.48,821.51,1861.98
2007-12-28,938.9,1372.01,128.3,825.04,1873.62
2007-12-31,938.2,1381.26,128.45,833.33,1874.1
2008-01-02,938.2,1371.65,128.45,838.2,1866.08
2008-01-03,934.5,1375.96,128.12,851.56,1851.62
2008-01-04,938.9,1384.13,129.1,856.86,1851.79
2008-01-07,937.3,1382.56,128.87,862.6,1848.92
2008-01-08,941.7,1383.03,129.54,861.93,1853.36
2008-01-09,939.2,1381.23,129.28,861.61,1852.76
2008-01-10,939.8,1377.93,129.38,853.86,1839.85
2008-01-11,935.6,1384.45,128.67,853.92,1835.13
2008-01-14,936.2,1386.23,128.91,860.99,1833.92
2008-01-15,937.1,1393.0,129.23,865.28,1830.39
2008-01-16,935.1,1383.67,129.12,875.93,1831.67
2008-01-17,938.6,1375.75,129.78,874.58,1840.83
2008-01-18,945.0,1383.91,130.37,887.41,1864.2
2008-01-21,947.7,1383.22,130.86,886.74,1855.17
2008-01-22,946.9,1365.1,130.77,895.37,1837.18
2008-01-23,954.3,1398.38,131.82,893.92,1872.29
2008-01-24,951.0,1390.69,131.5,889.91,1860.2
2008-01-25,949.6,1401.8,131.47,886.23,1876.55
2008-01-28,946.6,1391.17,131.31,886.87,1878.1
2008-01-29,948.6,1402.17,131.81,886.92,1882.92
2008-01-30,946.7,1398.18,131.58,884.52,1882.56
2008-01-31,943.9,1402.31,131.26,889.09,1876.28
2008-02-01,945.5,1405.01,131.64,888.04,1881.26
2008-02-04,943.4,1395.76,131.34,884.62,1852.18
2008-02-05,942.0,1396.61,130.98,882.89,1859.51
2008-02-11,942.1,1367.83,131.04,876.41,1833.19
2008-02-12,945.5,1372.77,131.47,884.64,1844.06
2008-02-13,945.4,1378.87,131.49,880.67,1852.79
2008-02-14,944.6,1376.23,131.24,873.62,1854.06
2008-02-15,944.6,1382.89,131.38,876.74,1860.06
2008-02-18,946.2,1388.41,131.78,877.17,1851.52
2008-02-19,945.2,1384.62,131.91,873.33,1843.05
2008-02-20,944.3,1390.53,132.07,875.41,1839.54
2008-02-21,944.6,1390.73,132.22,874.51,1835.17
2008-02-22,947.0,1402.79,132.61,882.2,1859.34
2008-02-25,949.0,1408.03,132.87,884.64,1869.1
2008-02-26,947.4,1405.04,132.47,877.14,1863.54
2008-02-27,946.8,1421.15,132.29,882.22,1882.62
2008-02-28,943.6,1426.91,132.11,886.3,1870.78
2008-02-29,937.3,1423.52,131.78,889.7,1863.49
2008-03-03,937.8,1426.3,131.86,909.78,1862.24
2008-03-04,945.3,1436.81,133.07,913.02,1874.91
2008-03-05,946.9,1440.14,133.25,915.99,1880.64
2008-03-06,947.2,1447.23,133.22,911.6,1887.44
2008-03-07,949.3,1461.26,133.59,924.88,1910.94
2008-03-10,957.3,1474.19,134.61,937.43,1933.79
2008-03-11,959.3,1473.53,134.99,942.52,1927.28
2008-03-12,973.8,1494.1,137.1,941.83,1954.12
2008-03-13,967.0,1502.38,136.17,952.85,1959.38
2008-03-14,980.5,1531.25,138.29,974.75,1992.47
2008-03-17,988.3,1553.41,139.38,1002.59,1992.86
2008-03-18,1021.7,1606.73,144.24,1049.35,2042.02
2008-03-19,1019.8,1594.3,144.04,1018.63,2047.86
2008-03-20,1009.2,1578.49,142.81,1021.61,2004.07
2008-03-21,1013.9,1566.88,143.76,1023.31,2013.81
2008-03-24,1004.9,1548.6,142.48,1009.29,1989.95
2008-03-25,1000.2,1542.21,141.76,992.61,1986.3
2008-03-26,985.3,1538.2,139.72,984.36,1973.31
2008-03-27,984.6,1558.97,140.07,994.19,1976.78
2008-03-28,993.0,1569.83,141.64,997.59,1992.36
2008-03-31,991.7,1565.0,141.43,1000.2,1977.3
2008-04-01,991.6,1562.66,141.41,993.04,1966.64
2008-04-02,985.8,1538.93,140.59,968.94,1949.62
2008-04-03,977.8,1533.34,139.31,955.4,1943.08
2008-04-04,974.8,1526.39,138.91,951.67,1944.19
2008-04-07,976.0,1535.44,139.08,960.91,1945.27
2008-04-08,974.6,1529.54,139.2,950.0,1937.31
2008-04-10,975.5,1543.68,139.32,957.97,1925.93
2008-04-11,976.7,1537.23,139.69,958.3,1925.56
2008-04-14,974.7,1532.57,139.11,963.0,1918.5
2008-04-15,978.3,1548.65,139.77,967.9,1930.82
2008-04-16,984.0,1553.15,140.72,966.46,1930.12
2008-04-17,992.4,1583.52,141.93,974.47,1956.37
2008-04-18,988.8,1572.98,141.58,965.48,1968.8
2008-04-21,1000.3,1581.12,143.02,962.29,2000.1
2008-04-22,993.6,1580.97,141.94,961.91,1967.92
2008-04-23,994.6,1589.47,142.31,966.57,1984.53
2008-04-24,996.8,1582.72,142.76,963.42,1972.42
2008-04-25,993.0,1557.07,142.11,952.2,1959.09
2008-04-28,994.3,1551.61,141.84,951.57,1970.75
2008-04-29,996.5,1558.87,142.31,956.15,1983.73
2008-04-30,999.7,1556.23,143.12,961.76,1966.71
2008-05-02,1002.6,1551.62,143.46,960.9,1983.54
2008-05-06,1006.9,1561.05,144.08,959.87,1987.52
2008-05-07,1012.9,1572.78,144.96,966.46,1997.39
2008-05-08,1021.0,1570.3,146.09,973.86,1993.76
2008-05-09,1043.2,1606.37,148.93,1004.38,2039.77
2008-05-13,1047.4,1626.93,149.87,1008.72,2046.15
2008-05-14,1043.8,1615.38,149.36,997.61,2032.12
2008-05-15,1047.5,1620.01,149.59,996.24,2038.75
2008-05-16,1049.4,1620.01,150.03,1000.86,2042.92
2008-05-19,1042.2,1624.01,149.05,1001.06,2039.74
2008-05-20,1039.9,1614.91,149.14,996.26,2027.6
2008-05-21,1043.2,1632.24,149.59,1007.1,2052.29
2008-05-22,1047.6,1653.64,150.52,1016.89,2065.87
2008-05-23,1043.1,1641.27,150.23,1002.64,2065.6
2008-05-26,1044.4,1647.44,150.46,1011.13,2068.75
2008-05-27,1048.7,1654.11,151.19,1014.36,2077.47
2008-05-28,1045.0,1640.23,150.36,1002.88,2064.76
2008-05-29,1037.7,1624.47,149.43,991.26,2055.22
2008-05-30,1031.4,1599.6,148.66,977.03,2036.24
2008-06-02,1026.7,1597.44,147.89,973.87,2025.94
2008-06-03,1026.9,1596.16,148.12,983.15,2018.32
2008-06-04,1016.6,1571.1,146.8,967.32,1995.43
2008-06-05,1015.2,1567.37,146.29,964.47,1983.9
2008-06-09,1022.5,1614.07,147.69,975.62,2015.35
2008-06-10,1028.8,1609.61,148.6,967.83,2032.14
2008-06-11,1028.8,1590.83,148.67,958.45,2009.56
2008-06-12,1027.3,1597.81,148.5,960.95,2016.23
2008-06-13,1029.9,1591.61,149.1,954.63,2004.7
2008-06-16,1034.6,1591.94,149.9,955.53,2016.02
2008-06-17,1040.8,1610.43,150.83,962.46,2044.13
2008-06-18,1030.2,1598.97,149.49,954.2,2016.41
2008-06-19,1022.6,1589.32,148.59,948.3,2003.17
2008-06-20,1026.4,1591.33,149.24,950.72,2023.96
2008-06-23,1026.7,1602.37,149.23,956.45,2027.22
2008-06-24,1033.4,1604.15,150.33,957.83,2030.63
2008-06-25,1034.5,1610.51,150.58,959.65,2038.17
2008-06-26,1035.0,1621.9,150.76,959.67,2043.56
2008-06-27,1035.0,1630.64,150.75,967.56,2057.06
2008-06-30,1043.4,1647.06,152.06,981.79,2079.5
2008-07-01,1043.9,1644.77,152.3,983.33,2080.18
2008-07-02,1045.7,1651.11,152.51,985.81,2085.44
2008-07-03,1047.1,1662.9,152.79,988.48,2086.77
2008-07-04,1037.6,1628.72,151.45,972.22,2057.46
2008-07-07,1047.6,1644.63,152.73,980.85,2076.92
2008-07-08,1041.0,1636.56,151.59,971.49,2057.12
2008-07-09,1031.7,1616.26,150.44,959.99,2031.93
2008-07-10,1014.7,1596.07,147.92,949.52,2010.78
2008-07-11,1000.2,1578.72,146.17,933.94,1977.9
2008-07-14,1002.0,1595.33,146.62,941.77,1990.77
2008-07-15,1003.7,1595.58,146.63,945.33,2001.63
2008-07-16,1006.3,1600.27,147.53,960.53,2016.52
2008-07-17,1007.6,1593.37,147.94,957.57,2013.29
2008-07-18,1009.9,1600.84,148.06,950.85,2017.33
2008-07-21,1012.6,1603.25,148.54,946.89,2018.67
2008-07-22,1015.8,1616.59,148.73,953.4,2033.43
2008-07-23,1017.5,1606.58,149.16,948.81,2027.27
2008-07-24,1013.4,1589.77,148.42,938.81,2024.27
2008-07-25,1008.9,1582.76,147.74,939.74,2004.28
2008-07-28,1007.8,1581.84,147.79,934.23,2003.41
2008-07-29,1006.2,1583.86,147.16,936.44,2006.46
2008-07-30,1010.0,1574.09,147.97,934.1,2000.0
2008-07-31,1008.5,1571.04,147.73,932.85,1997.28
2008-08-01,1011.5,1576.98,148.06,938.01,2005.6
